id,SSID,MAC,RSSI,Time,Location
627,DGU-GUEST,2a:3f:0b:e2:65:b0,-71,2025-04-10 17:07:40,hall_5130_1_1
628,DGU-IoT,22:3f:1b:e2:63:60,-72,2025-04-10 17:07:40,hall_5130_1_1
629,DGU-WIFI,26:3f:1b:e2:67:10,-72,2025-04-10 17:07:40,hall_5130_1_1
630,eduroam,36:3f:1b:e2:67:10,-72,2025-04-10 17:07:40,hall_5130_1_1
631,eduroam,36:3f:1b:e2:63:60,-73,2025-04-10 17:07:40,hall_5130_1_1
632,DGU-WIFI,26:3f:1b:e2:63:60,-74,2025-04-10 17:07:40,hall_5130_1_1
633,CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-74,2025-04-10 17:07:40,hall_5130_1_1
634,,2e:3f:1b:e2:63:60,-74,2025-04-10 17:07:40,hall_5130_1_1
635,CSDC2_5157_5G,58:86:94:ea:f7:4c,-75,2025-04-10 17:07:40,hall_5130_1_1
636,,12:3f:1b:59:2d:a3,-76,2025-04-10 17:07:40,hall_5130_1_1
637,DGU-GUEST,2a:3f:1b:59:2d:a3,-76,2025-04-10 17:07:40,hall_5130_1_1
638,DGU-IoT,22:3f:1b:59:2d:a3,-76,2025-04-10 17:07:40,hall_5130_1_1
639,PLASS_Wifi_5G,58:11:22:67:a0:84,-77,2025-04-10 17:07:40,hall_5130_1_1
640,,2e:3f:1b:59:2d:a3,-77,2025-04-10 17:07:40,hall_5130_1_1
641,DGU-WIFI,26:3f:1b:59:2d:a3,-77,2025-04-10 17:07:40,hall_5130_1_1
642,eduroam,36:3f:1b:59:2d:a3,-77,2025-04-10 17:07:40,hall_5130_1_1
643,AILAB5G,70:5d:cc:ad:52:2e,-79,2025-04-10 17:07:40,hall_5130_1_1
644,,12:3f:1b:59:2e:7f,-81,2025-04-10 17:07:40,hall_5130_1_1
645,DGU-IoT,22:3f:1b:59:2d:a4,-82,2025-04-10 17:07:40,hall_5130_1_1
646,,12:3f:1b:59:2d:a4,-82,2025-04-10 17:07:40,hall_5130_1_1
647,DGU-GUEST,2a:3f:1b:59:2d:a4,-82,2025-04-10 17:07:40,hall_5130_1_1
648,eduroam,36:3f:1b:59:2d:a4,-82,2025-04-10 17:07:40,hall_5130_1_1
649,DGU-WIFI,26:3f:1b:59:2d:a4,-83,2025-04-10 17:07:40,hall_5130_1_1
650,ktw5G,5a:86:94:4e:ea:78,-83,2025-04-10 17:07:40,hall_5130_1_1
651,,12:3f:1b:59:2e:60,-87,2025-04-10 17:07:40,hall_5130_1_1
652,,12:3f:1b:59:2e:20,-88,2025-04-10 17:07:40,hall_5130_1_1
653,iptime5130,58:86:94:ae:06:de,-34,2025-04-10 17:07:46,hall_5130_1_1
654,DIRECT-5A-HP Color LJ 4303,e2:73:e7:80:67:5a,-39,2025-04-10 17:07:46,hall_5130_1_1
655,DGU-GUEST,2a:3f:0b:59:2e:74,-41,2025-04-10 17:07:46,hall_5130_1_1
656,DGU-WIFI,26:3f:0b:59:2e:74,-41,2025-04-10 17:07:46,hall_5130_1_1
657,DGU-IoT,22:3f:0b:59:2e:74,-41,2025-04-10 17:07:46,hall_5130_1_1
658,eduroam,36:3f:0b:59:2e:74,-41,2025-04-10 17:07:46,hall_5130_1_1
659,DGU-GUEST,2a:3f:0b:e2:65:79,-42,2025-04-10 17:07:46,hall_5130_1_1
660,DGU-WIFI,26:3f:0b:e2:65:79,-42,2025-04-10 17:07:46,hall_5130_1_1
661,eduroam,36:3f:0b:e2:65:79,-42,2025-04-10 17:07:46,hall_5130_1_1
662,,2c:3f:0b:e2:65:79,-42,2025-04-10 17:07:46,hall_5130_1_1
663,iptime5130_5G,58:86:94:ae:06:df,-46,2025-04-10 17:07:46,hall_5130_1_1
664,,12:3f:0b:e2:65:79,-46,2025-04-10 17:07:46,hall_5130_1_1
665,DGU-GUEST,2a:3f:1b:e2:65:79,-50,2025-04-10 17:07:46,hall_5130_1_1
666,DGU-WIFI,26:3f:1b:e2:65:79,-50,2025-04-10 17:07:46,hall_5130_1_1
667,DGU-IoT,22:3f:1b:e2:65:79,-50,2025-04-10 17:07:46,hall_5130_1_1
668,eduroam,36:3f:1b:e2:65:79,-50,2025-04-10 17:07:46,hall_5130_1_1
669,SVM5132_2.4GHz,72:5d:cc:4d:b2:a8,-52,2025-04-10 17:07:46,hall_5130_1_1
670,CNWLab_5G,70:5d:cc:39:67:e4,-55,2025-04-10 17:07:46,hall_5130_1_1
671,DIRECT-TCC48x Series,86:25:19:a0:cb:e8,-55,2025-04-10 17:07:46,hall_5130_1_1
672,hri5125,58:86:94:7e:cb:00,-57,2025-04-10 17:07:46,hall_5130_1_1
673,SVM5132,70:5d:cc:1d:b2:a8,-57,2025-04-10 17:07:46,hall_5130_1_1
674,ktw,58:86:94:7e:ea:78,-59,2025-04-10 17:07:46,hall_5130_1_1
675,HRILAB,58:86:94:16:4a:a8,-60,2025-04-10 17:07:46,hall_5130_1_1
676,DGU-IoT,22:3f:1b:59:2e:74,-61,2025-04-10 17:07:46,hall_5130_1_1
677,eduroam,36:3f:1b:59:2e:74,-61,2025-04-10 17:07:46,hall_5130_1_1
678,solfamily_sin_5F,68:27:19:3d:b8:2d,-61,2025-04-10 17:07:46,hall_5130_1_1
679,DGU-GUEST,2a:3f:1b:59:2e:74,-62,2025-04-10 17:07:46,hall_5130_1_1
680,DGU-WIFI,26:3f:1b:59:2e:74,-62,2025-04-10 17:07:46,hall_5130_1_1
681,MME-5159,00:11:32:7c:45:c8,-62,2025-04-10 17:07:46,hall_5130_1_1
682,DGU-GUEST,2a:3f:0b:59:2d:a3,-63,2025-04-10 17:07:46,hall_5130_1_1
683,DGU-WIFI,26:3f:0b:59:2d:a3,-63,2025-04-10 17:07:46,hall_5130_1_1
684,eduroam,36:3f:0b:59:2d:a3,-63,2025-04-10 17:07:46,hall_5130_1_1
685,DGU-IoT,22:3f:0b:59:2d:a3,-63,2025-04-10 17:07:46,hall_5130_1_1
686,,12:3f:0b:59:2e:20,-65,2025-04-10 17:07:46,hall_5130_1_1
687,DGU-WIFI,26:3f:0b:e2:65:b0,-68,2025-04-10 17:07:46,hall_5130_1_1
688,DGU-IoT,22:3f:0b:e2:65:b0,-68,2025-04-10 17:07:46,hall_5130_1_1
689,,12:3f:0b:e2:65:b0,-68,2025-04-10 17:07:46,hall_5130_1_1
690,eduroam,36:3f:0b:e2:65:b0,-69,2025-04-10 17:07:46,hall_5130_1_1
691,HRILAB5G,5a:86:94:46:4a:a8,-70,2025-04-10 17:07:46,hall_5130_1_1
692,DGU-GUEST,2a:3f:1b:e2:67:10,-70,2025-04-10 17:07:46,hall_5130_1_1
693,DGU-WIFI,26:3f:1b:e2:67:10,-70,2025-04-10 17:07:46,hall_5130_1_1
694,eduroam,36:3f:1b:e2:67:10,-70,2025-04-10 17:07:46,hall_5130_1_1
695,DGU-IoT,22:3f:0b:59:2e:7f,-70,2025-04-10 17:07:46,hall_5130_1_1
696,DGU-IoT,22:3f:1b:e2:67:10,-71,2025-04-10 17:07:46,hall_5130_1_1
697,CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-72,2025-04-10 17:07:46,hall_5130_1_1
698,CSDC2_5157_5G,58:86:94:ea:f7:4c,-74,2025-04-10 17:07:46,hall_5130_1_1
699,DGU-GUEST,2a:3f:1b:e2:63:60,-75,2025-04-10 17:07:46,hall_5130_1_1
700,DGU-IoT,22:3f:1b:e2:63:60,-75,2025-04-10 17:07:46,hall_5130_1_1
701,eduroam,36:3f:1b:e2:63:60,-75,2025-04-10 17:07:46,hall_5130_1_1
702,,2e:3f:1b:e2:63:60,-75,2025-04-10 17:07:46,hall_5130_1_1
703,,12:3f:1b:e2:63:60,-75,2025-04-10 17:07:46,hall_5130_1_1
704,DGU-WIFI,26:3f:1b:e2:63:60,-76,2025-04-10 17:07:46,hall_5130_1_1
705,MME-5159,00:11:32:7c:45:c9,-77,2025-04-10 17:07:46,hall_5130_1_1
706,,2e:3f:1b:59:2d:a3,-77,2025-04-10 17:07:46,hall_5130_1_1
707,,12:3f:1b:59:2d:a3,-77,2025-04-10 17:07:46,hall_5130_1_1
708,DGU-GUEST,2a:3f:1b:59:2d:a3,-77,2025-04-10 17:07:46,hall_5130_1_1
709,DGU-WIFI,26:3f:1b:59:2d:a3,-77,2025-04-10 17:07:46,hall_5130_1_1
710,eduroam,36:3f:1b:59:2d:a3,-77,2025-04-10 17:07:46,hall_5130_1_1
711,DGU-IoT,22:3f:1b:59:2d:a3,-78,2025-04-10 17:07:46,hall_5130_1_1
712,PLASS_Wifi_5G,58:11:22:67:a0:84,-81,2025-04-10 17:07:46,hall_5130_1_1
713,DGU-WIFI,26:3f:1b:59:2e:7f,-81,2025-04-10 17:07:46,hall_5130_1_1
714,eduroam,36:3f:1b:59:2e:7f,-81,2025-04-10 17:07:46,hall_5130_1_1
715,DGU-GUEST,2a:3f:1b:59:2e:7f,-82,2025-04-10 17:07:46,hall_5130_1_1
716,DGU-IoT,22:3f:1b:59:2e:7f,-82,2025-04-10 17:07:46,hall_5130_1_1
717,,2e:3f:1b:59:2e:7f,-82,2025-04-10 17:07:46,hall_5130_1_1
718,,12:3f:1b:59:2d:a4,-84,2025-04-10 17:07:46,hall_5130_1_1
719,,12:3f:1b:59:2e:7f,-84,2025-04-10 17:07:46,hall_5130_1_1
720,,12:3f:1b:59:2e:60,-89,2025-04-10 17:07:46,hall_5130_1_1
721,iptime5130,58:86:94:ae:06:de,-33,2025-04-10 17:07:51,hall_5130_1_1
722,DGU-GUEST,2a:3f:0b:e2:65:79,-40,2025-04-10 17:07:51,hall_5130_1_1
723,DGU-WIFI,26:3f:0b:e2:65:79,-40,2025-04-10 17:07:51,hall_5130_1_1
724,DGU-IoT,22:3f:0b:e2:65:79,-40,2025-04-10 17:07:51,hall_5130_1_1
725,DIRECT-5A-HP Color LJ 4303,e2:73:e7:80:67:5a,-40,2025-04-10 17:07:51,hall_5130_1_1
726,eduroam,36:3f:0b:e2:65:79,-40,2025-04-10 17:07:51,hall_5130_1_1
727,DGU-GUEST,2a:3f:0b:59:2e:74,-44,2025-04-10 17:07:51,hall_5130_1_1
728,DGU-WIFI,26:3f:0b:59:2e:74,-44,2025-04-10 17:07:51,hall_5130_1_1
729,DGU-IoT,22:3f:0b:59:2e:74,-44,2025-04-10 17:07:51,hall_5130_1_1
730,eduroam,36:3f:0b:59:2e:74,-44,2025-04-10 17:07:51,hall_5130_1_1
731,,2c:3f:0b:59:2e:74,-44,2025-04-10 17:07:51,hall_5130_1_1
732,SVM5132_2.4GHz,72:5d:cc:4d:b2:a8,-48,2025-04-10 17:07:51,hall_5130_1_1
733,iptime5130_5G,58:86:94:ae:06:df,-48,2025-04-10 17:07:51,hall_5130_1_1
734,,12:3f:0b:59:2e:74,-51,2025-04-10 17:07:51,hall_5130_1_1
735,DGU-GUEST,2a:3f:0b:e2:67:10,-53,2025-04-10 17:07:51,hall_5130_1_1
736,DGU-WIFI,26:3f:0b:e2:67:10,-53,2025-04-10 17:07:51,hall_5130_1_1
737,DGU-IoT,22:3f:0b:e2:67:10,-53,2025-04-10 17:07:51,hall_5130_1_1
738,eduroam,36:3f:0b:e2:67:10,-53,2025-04-10 17:07:51,hall_5130_1_1
739,,2c:3f:0b:e2:67:10,-53,2025-04-10 17:07:51,hall_5130_1_1
740,,12:3f:0b:e2:67:10,-53,2025-04-10 17:07:51,hall_5130_1_1
741,DIRECT-TCC48x Series,86:25:19:a0:cb:e8,-55,2025-04-10 17:07:51,hall_5130_1_1
742,CNWLab,70:5d:cc:39:67:e6,-55,2025-04-10 17:07:51,hall_5130_1_1
743,SVM5132,70:5d:cc:1d:b2:a8,-56,2025-04-10 17:07:51,hall_5130_1_1
744,DGU-WIFI,26:3f:1b:e2:65:79,-57,2025-04-10 17:07:51,hall_5130_1_1
745,DGU-IoT,22:3f:1b:e2:65:79,-57,2025-04-10 17:07:51,hall_5130_1_1
746,eduroam,36:3f:1b:e2:65:79,-57,2025-04-10 17:07:51,hall_5130_1_1
747,CNWLab_5G,70:5d:cc:39:67:e4,-57,2025-04-10 17:07:51,hall_5130_1_1
748,DGU-GUEST,2a:3f:1b:e2:65:79,-58,2025-04-10 17:07:51,hall_5130_1_1
749,HRILAB,58:86:94:16:4a:a8,-59,2025-04-10 17:07:51,hall_5130_1_1
750,DGU-GUEST,2a:3f:1b:59:2e:74,-62,2025-04-10 17:07:51,hall_5130_1_1
751,DGU-WIFI,26:3f:1b:59:2e:74,-62,2025-04-10 17:07:51,hall_5130_1_1
752,DGU-IoT,22:3f:1b:59:2e:74,-63,2025-04-10 17:07:51,hall_5130_1_1
753,eduroam,36:3f:1b:59:2e:74,-63,2025-04-10 17:07:51,hall_5130_1_1
754,iptime,70:5d:cc:60:cd:b0,-63,2025-04-10 17:07:51,hall_5130_1_1
755,CSDC_5157,3c:7c:3f:3e:1f:c8,-64,2025-04-10 17:07:51,hall_5130_1_1
756,DGU-GUEST,2a:3f:0b:e2:63:60,-65,2025-04-10 17:07:51,hall_5130_1_1
757,dhwc,70:5d:cc:44:10:a2,-66,2025-04-10 17:07:51,hall_5130_1_1
758,DGU-GUEST,2a:3f:0b:59:2d:a3,-68,2025-04-10 17:07:51,hall_5130_1_1
759,eduroam,36:3f:0b:59:2d:a3,-68,2025-04-10 17:07:51,hall_5130_1_1
760,eduroam,36:3f:0b:e2:65:b0,-68,2025-04-10 17:07:51,hall_5130_1_1
761,DGU-IoT,22:3f:0b:59:2d:a3,-69,2025-04-10 17:07:51,hall_5130_1_1
762,solfamily_sin_5F,68:27:19:3d:b8:2d,-69,2025-04-10 17:07:51,hall_5130_1_1
763,DGU-WIFI,26:3f:0b:e2:65:b0,-70,2025-04-10 17:07:51,hall_5130_1_1
764,DGU-GUEST,2a:3f:0b:e2:65:b0,-70,2025-04-10 17:07:51,hall_5130_1_1
765,HRILAB5G,5a:86:94:46:4a:a8,-72,2025-04-10 17:07:51,hall_5130_1_1
766,DGU-GUEST,2a:3f:1b:e2:63:60,-73,2025-04-10 17:07:51,hall_5130_1_1
767,DGU-WIFI,26:3f:1b:e2:63:60,-73,2025-04-10 17:07:51,hall_5130_1_1
768,eduroam,36:3f:1b:e2:63:60,-73,2025-04-10 17:07:51,hall_5130_1_1
769,CSDC2_5157_5G,58:86:94:ea:f7:4c,-73,2025-04-10 17:07:51,hall_5130_1_1
770,MME-5159,00:11:32:7c:45:c9,-74,2025-04-10 17:07:51,hall_5130_1_1
771,DGU-IoT,22:3f:1b:e2:63:60,-74,2025-04-10 17:07:51,hall_5130_1_1
772,CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-74,2025-04-10 17:07:51,hall_5130_1_1
773,eduroam,36:3f:1b:e2:67:10,-75,2025-04-10 17:07:51,hall_5130_1_1
774,,16:11:32:7c:45:c9,-75,2025-04-10 17:07:51,hall_5130_1_1
775,DGU-GUEST,2a:3f:1b:e2:67:10,-76,2025-04-10 17:07:51,hall_5130_1_1
776,DGU-WIFI,26:3f:1b:e2:67:10,-76,2025-04-10 17:07:51,hall_5130_1_1
777,DGU-IoT,22:3f:1b:e2:67:10,-76,2025-04-10 17:07:51,hall_5130_1_1
778,,2e:3f:1b:e2:67:10,-76,2025-04-10 17:07:51,hall_5130_1_1
779,,12:3f:1b:e2:67:10,-76,2025-04-10 17:07:51,hall_5130_1_1
780,,12:3f:1b:59:2d:a3,-79,2025-04-10 17:07:51,hall_5130_1_1
781,hri51255G,5a:86:94:4e:cb:00,-79,2025-04-10 17:07:51,hall_5130_1_1
782,,12:3f:1b:59:2d:a4,-81,2025-04-10 17:07:51,hall_5130_1_1
783,DGU-GUEST,2a:3f:1b:59:2d:a4,-81,2025-04-10 17:07:51,hall_5130_1_1
784,ktw5G,5a:86:94:4e:ea:78,-81,2025-04-10 17:07:51,hall_5130_1_1
785,DGU-IoT,22:3f:1b:59:2d:a4,-82,2025-04-10 17:07:51,hall_5130_1_1
786,DGU-WIFI,26:3f:1b:59:2d:a4,-82,2025-04-10 17:07:51,hall_5130_1_1
787,eduroam,36:3f:1b:59:2d:a4,-82,2025-04-10 17:07:51,hall_5130_1_1
788,,12:3f:1b:59:2e:7f,-82,2025-04-10 17:07:51,hall_5130_1_1
789,,2e:3f:1b:59:2d:a4,-82,2025-04-10 17:07:51,hall_5130_1_1
790,PLASS_Wifi_5G,58:11:22:67:a0:84,-83,2025-04-10 17:07:51,hall_5130_1_1
791,,12:3f:1b:e2:63:fb,-84,2025-04-10 17:07:51,hall_5130_1_1
792,iptime5130,58:86:94:ae:06:de,-32,2025-04-10 17:07:57,hall_5130_1_1
793,DGU-GUEST,2a:3f:0b:e2:65:79,-41,2025-04-10 17:07:57,hall_5130_1_1
794,DGU-WIFI,26:3f:0b:e2:65:79,-41,2025-04-10 17:07:57,hall_5130_1_1
795,DGU-IoT,22:3f:0b:e2:65:79,-41,2025-04-10 17:07:57,hall_5130_1_1
796,DIRECT-5A-HP Color LJ 4303,e2:73:e7:80:67:5a,-41,2025-04-10 17:07:57,hall_5130_1_1
797,eduroam,36:3f:0b:e2:65:79,-41,2025-04-10 17:07:57,hall_5130_1_1
798,,2c:3f:0b:e2:65:79,-41,2025-04-10 17:07:57,hall_5130_1_1
799,,12:3f:0b:e2:65:79,-43,2025-04-10 17:07:57,hall_5130_1_1
800,DGU-GUEST,2a:3f:0b:59:2e:74,-45,2025-04-10 17:07:57,hall_5130_1_1
801,DGU-WIFI,26:3f:0b:59:2e:74,-45,2025-04-10 17:07:57,hall_5130_1_1
802,DGU-IoT,22:3f:0b:59:2e:74,-45,2025-04-10 17:07:57,hall_5130_1_1
803,eduroam,36:3f:0b:59:2e:74,-45,2025-04-10 17:07:57,hall_5130_1_1
804,,2c:3f:0b:59:2e:74,-45,2025-04-10 17:07:57,hall_5130_1_1
805,iptime5130_5G,58:86:94:ae:06:df,-47,2025-04-10 17:07:57,hall_5130_1_1
806,SVM5132_2.4GHz,72:5d:cc:4d:b2:a8,-48,2025-04-10 17:07:57,hall_5130_1_1
807,,12:3f:0b:59:2e:74,-50,2025-04-10 17:07:57,hall_5130_1_1
808,,12:3f:0b:e2:67:10,-50,2025-04-10 17:07:57,hall_5130_1_1
809,DGU-GUEST,2a:3f:1b:e2:65:79,-52,2025-04-10 17:07:57,hall_5130_1_1
810,DGU-WIFI,26:3f:1b:e2:65:79,-52,2025-04-10 17:07:57,hall_5130_1_1
811,DGU-IoT,22:3f:1b:e2:65:79,-52,2025-04-10 17:07:57,hall_5130_1_1
812,eduroam,36:3f:1b:e2:65:79,-52,2025-04-10 17:07:57,hall_5130_1_1
813,DGU-IoT,22:3f:0b:e2:67:10,-52,2025-04-10 17:07:57,hall_5130_1_1
814,DGU-GUEST,2a:3f:0b:e2:67:10,-53,2025-04-10 17:07:57,hall_5130_1_1
815,DGU-WIFI,26:3f:0b:e2:67:10,-53,2025-04-10 17:07:57,hall_5130_1_1
816,eduroam,36:3f:0b:e2:67:10,-53,2025-04-10 17:07:57,hall_5130_1_1
817,,2c:3f:0b:e2:67:10,-53,2025-04-10 17:07:57,hall_5130_1_1
818,SVM5132,70:5d:cc:1d:b2:a8,-56,2025-04-10 17:07:57,hall_5130_1_1
819,DIRECT-TCC48x Series,86:25:19:a0:cb:e8,-57,2025-04-10 17:07:57,hall_5130_1_1
820,CNWLab_5G,70:5d:cc:39:67:e4,-60,2025-04-10 17:07:57,hall_5130_1_1
821,dhwc,70:5d:cc:44:10:a2,-60,2025-04-10 17:07:57,hall_5130_1_1
822,MME-5159,00:11:32:7c:45:c8,-60,2025-04-10 17:07:57,hall_5130_1_1
823,DGU-GUEST,2a:3f:1b:59:2e:74,-61,2025-04-10 17:07:57,hall_5130_1_1
824,DGU-WIFI,26:3f:1b:59:2e:74,-61,2025-04-10 17:07:57,hall_5130_1_1
825,DGU-IoT,22:3f:1b:59:2e:74,-61,2025-04-10 17:07:57,hall_5130_1_1
826,eduroam,36:3f:1b:59:2e:74,-62,2025-04-10 17:07:57,hall_5130_1_1
827,,12:3f:0b:e2:63:60,-63,2025-04-10 17:07:57,hall_5130_1_1
828,DGU-IoT,22:3f:0b:e2:63:60,-64,2025-04-10 17:07:57,hall_5130_1_1
829,DGU-WIFI,26:3f:0b:e2:63:60,-64,2025-04-10 17:07:57,hall_5130_1_1
830,eduroam,36:3f:0b:e2:63:60,-64,2025-04-10 17:07:57,hall_5130_1_1
831,DGU-GUEST,2a:3f:0b:e2:63:60,-65,2025-04-10 17:07:57,hall_5130_1_1
832,DGU-WIFI,26:3f:0b:59:2d:a3,-67,2025-04-10 17:07:57,hall_5130_1_1
833,DGU-IoT,22:3f:0b:59:2d:a3,-67,2025-04-10 17:07:57,hall_5130_1_1
834,DGU-GUEST,2a:3f:0b:59:2d:a3,-68,2025-04-10 17:07:57,hall_5130_1_1
835,eduroam,36:3f:0b:59:2d:a3,-68,2025-04-10 17:07:57,hall_5130_1_1
836,solfamily_sin_5F,68:27:19:3d:b8:2d,-68,2025-04-10 17:07:57,hall_5130_1_1
837,DGU-IoT,22:3f:1b:e2:67:10,-70,2025-04-10 17:07:57,hall_5130_1_1
838,HRILAB5G,5a:86:94:46:4a:a8,-71,2025-04-10 17:07:57,hall_5130_1_1
839,DGU-GUEST,2a:3f:1b:e2:67:10,-71,2025-04-10 17:07:57,hall_5130_1_1
840,DGU-WIFI,26:3f:1b:e2:67:10,-71,2025-04-10 17:07:57,hall_5130_1_1
841,eduroam,36:3f:1b:e2:67:10,-71,2025-04-10 17:07:57,hall_5130_1_1
842,,12:3f:0b:e2:65:b0,-71,2025-04-10 17:07:57,hall_5130_1_1
843,eduroam,36:3f:1b:e2:63:60,-72,2025-04-10 17:07:57,hall_5130_1_1
844,CSDC_5157,3c:7c:3f:3e:1f:c8,-72,2025-04-10 17:07:57,hall_5130_1_1
845,6122,70:5d:cc:a3:b1:fa,-72,2025-04-10 17:07:57,hall_5130_1_1
846,DGU-GUEST,2a:3f:1b:e2:63:60,-73,2025-04-10 17:07:57,hall_5130_1_1
847,DGU-WIFI,26:3f:1b:e2:63:60,-73,2025-04-10 17:07:57,hall_5130_1_1
848,DGU-IoT,22:3f:1b:e2:63:60,-73,2025-04-10 17:07:57,hall_5130_1_1
849,CSDC2_5157_5G,58:86:94:ea:f7:4c,-73,2025-04-10 17:07:57,hall_5130_1_1
850,CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-74,2025-04-10 17:07:57,hall_5130_1_1
851,ktw,58:86:94:7e:ea:78,-75,2025-04-10 17:07:57,hall_5130_1_1
852,,12:3f:0b:59:2d:a4,-75,2025-04-10 17:07:57,hall_5130_1_1
853,,16:11:32:7c:45:c9,-76,2025-04-10 17:07:57,hall_5130_1_1
854,DGU-GUEST,2a:3f:0b:59:2d:a4,-77,2025-04-10 17:07:57,hall_5130_1_1
855,DGU-GUEST,2a:3f:1b:59:2d:a3,-78,2025-04-10 17:07:57,hall_5130_1_1
856,,12:3f:1b:59:2d:a3,-79,2025-04-10 17:07:57,hall_5130_1_1
857,PLASS_Wifi_5G,58:11:22:67:a0:84,-81,2025-04-10 17:07:57,hall_5130_1_1
858,eduroam,36:3f:1b:59:2d:a4,-81,2025-04-10 17:07:57,hall_5130_1_1
859,DGU-IoT,22:3f:1b:59:2d:a4,-82,2025-04-10 17:07:57,hall_5130_1_1
860,,12:3f:1b:59:2d:a4,-82,2025-04-10 17:07:57,hall_5130_1_1
861,DGU-GUEST,2a:3f:1b:59:2d:a4,-82,2025-04-10 17:07:57,hall_5130_1_1
862,DGU-WIFI,26:3f:1b:59:2d:a4,-82,2025-04-10 17:07:57,hall_5130_1_1
863,,2e:3f:1b:59:2d:a4,-82,2025-04-10 17:07:57,hall_5130_1_1
864,,12:3f:1b:59:2e:7f,-85,2025-04-10 17:07:57,hall_5130_1_1
865,iptime5130,58:86:94:ae:06:de,-33,2025-04-10 17:08:03,hall_5130_1_1
866,DGU-GUEST,2a:3f:0b:e2:65:79,-41,2025-04-10 17:08:03,hall_5130_1_1
867,DGU-WIFI,26:3f:0b:e2:65:79,-41,2025-04-10 17:08:03,hall_5130_1_1
868,DGU-IoT,22:3f:0b:e2:65:79,-41,2025-04-10 17:08:03,hall_5130_1_1
869,DIRECT-5A-HP Color LJ 4303,e2:73:e7:80:67:5a,-41,2025-04-10 17:08:03,hall_5130_1_1
870,eduroam,36:3f:0b:e2:65:79,-41,2025-04-10 17:08:03,hall_5130_1_1
871,DGU-WIFI,26:3f:0b:59:2e:74,-44,2025-04-10 17:08:03,hall_5130_1_1
872,DGU-GUEST,2a:3f:0b:59:2e:74,-45,2025-04-10 17:08:03,hall_5130_1_1
873,eduroam,36:3f:0b:59:2e:74,-45,2025-04-10 17:08:03,hall_5130_1_1
874,DGU-IoT,22:3f:0b:59:2e:74,-46,2025-04-10 17:08:03,hall_5130_1_1
875,iptime5130_5G,58:86:94:ae:06:df,-47,2025-04-10 17:08:03,hall_5130_1_1
876,,12:3f:0b:59:2e:74,-49,2025-04-10 17:08:03,hall_5130_1_1
877,SVM5132_2.4GHz,72:5d:cc:4d:b2:a8,-50,2025-04-10 17:08:03,hall_5130_1_1
878,DGU-GUEST,2a:3f:1b:e2:65:79,-53,2025-04-10 17:08:03,hall_5130_1_1
879,DGU-WIFI,26:3f:1b:e2:65:79,-53,2025-04-10 17:08:03,hall_5130_1_1
880,DGU-IoT,22:3f:1b:e2:65:79,-53,2025-04-10 17:08:03,hall_5130_1_1
881,eduroam,36:3f:1b:e2:65:79,-53,2025-04-10 17:08:03,hall_5130_1_1
882,DGU-IoT,22:3f:0b:e2:67:10,-53,2025-04-10 17:08:03,hall_5130_1_1
883,HRILAB,58:86:94:16:4a:a8,-56,2025-04-10 17:08:03,hall_5130_1_1
884,SVM5132,70:5d:cc:1d:b2:a8,-56,2025-04-10 17:08:03,hall_5130_1_1
885,DIRECT-TCC48x Series,86:25:19:a0:cb:e8,-57,2025-04-10 17:08:03,hall_5130_1_1
886,DGU-GUEST,2a:3f:1b:59:2e:74,-60,2025-04-10 17:08:03,hall_5130_1_1
887,DGU-WIFI,26:3f:1b:59:2e:74,-60,2025-04-10 17:08:03,hall_5130_1_1
888,DGU-IoT,22:3f:1b:59:2e:74,-60,2025-04-10 17:08:03,hall_5130_1_1
889,eduroam,36:3f:1b:59:2e:74,-61,2025-04-10 17:08:03,hall_5130_1_1
890,DGU-GUEST,2a:3f:0b:e2:63:60,-64,2025-04-10 17:08:03,hall_5130_1_1
891,eduroam,36:3f:0b:e2:63:60,-64,2025-04-10 17:08:03,hall_5130_1_1
892,,2c:3f:0b:e2:63:60,-64,2025-04-10 17:08:03,hall_5130_1_1
893,DGU-GUEST,2a:3f:0b:59:2d:a3,-67,2025-04-10 17:08:03,hall_5130_1_1
894,DGU-IoT,22:3f:1b:e2:63:60,-70,2025-04-10 17:08:03,hall_5130_1_1
895,,12:3f:1b:e2:67:10,-72,2025-04-10 17:08:03,hall_5130_1_1
896,eduroam,36:3f:1b:e2:63:60,-73,2025-04-10 17:08:03,hall_5130_1_1
897,CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-73,2025-04-10 17:08:03,hall_5130_1_1
898,DGU-GUEST,2a:3f:1b:e2:67:10,-73,2025-04-10 17:08:03,hall_5130_1_1
899,DGU-WIFI,26:3f:1b:e2:67:10,-73,2025-04-10 17:08:03,hall_5130_1_1
900,DGU-IoT,22:3f:1b:e2:67:10,-73,2025-04-10 17:08:03,hall_5130_1_1
901,eduroam,36:3f:1b:e2:67:10,-73,2025-04-10 17:08:03,hall_5130_1_1
902,DGU-GUEST,2a:3f:1b:e2:63:60,-74,2025-04-10 17:08:03,hall_5130_1_1
903,DGU-WIFI,26:3f:1b:e2:63:60,-74,2025-04-10 17:08:03,hall_5130_1_1
