Location,MAC,avg_rssi,var_rssi,std_rssi,max_rssi,min_rssi,count
room_5143_1_2,da:55:b8:6e:53:4a,-81.77777777777777,0.44444444444444475,0.6666666666666669,-81,-83,9
room_5143_1_2,da:55:b8:6e:54:1e,-86.7,0.4555555555555569,0.6749485577105538,-86,-88,10
room_5143_1_2,da:55:b8:6e:61:a9,-87.44444444444444,0.5277777777777778,0.7264831572567789,-86,-88,9
room_5143_1_2,da:55:b8:6e:63:8f,-84.8,0.6999999999999993,0.8366600265340751,-84,-86,5
room_5143_1_2,dc:62:79:58:27:fe,-82.5,0.5,0.7071067811865476,-82,-83,2
room_5143_1_2,e2:55:a8:6e:53:4a,-65.54545454545455,0.4727272727272731,0.6875516509523288,-64,-66,11
room_5143_1_2,e2:55:a8:6e:54:1e,-74.5,0.5,0.7071067811865476,-74,-75,2
room_5143_1_2,e2:55:a8:6e:61:a9,-69.6,0.9333333333333379,0.9660917830792982,-68,-71,10
room_5143_1_2,e2:55:a8:6e:63:02,-76.0,0.4999999999999982,0.7071067811865462,-75,-77,5
room_5143_1_2,e2:55:a8:6e:63:57,-79.0,,,-79,-79,1
room_5143_1_2,e2:55:b8:6e:53:4a,-83.18181818181819,0.5636363636363664,0.7507571935295502,-82,-85,11
room_5143_1_2,e2:55:b8:6e:63:8f,-81.0,,,-81,-81,1
room_5143_1_2,e2:73:e7:80:67:5a,-74.0,,,-74,-74,1
room_5143_1_2,e4:55:a8:6e:51:f5,-73.0,,,-73,-73,1
room_5143_1_2,e4:55:a8:6e:53:4a,-65.0,0.0,0.0,-65,-65,3
room_5143_1_2,e4:55:a8:6e:54:1e,-75.0,,,-75,-75,1
room_5143_1_2,e4:55:a8:6e:61:a9,-70.0,2.0,1.4142135623730951,-69,-71,2
room_5143_1_2,e4:55:a8:6e:63:02,-77.0,,,-77,-77,1
room_5143_1_2,e4:55:a8:6e:63:57,-81.0,,,-81,-81,1
room_5143_1_2,e4:55:a8:6e:63:8f,-77.0,,,-77,-77,1
room_5143_1_2,e6:55:b8:6e:53:4a,-83.5,0.5,0.7071067811865476,-83,-84,2
room_5143_1_2,ea:0b:4b:48:bf:58,-70.0,8.0,2.8284271247461903,-68,-72,2
room_5143_1_2,ea:55:a8:6e:51:f5,-74.66666666666667,1.3333333333333286,1.1547005383792495,-74,-76,3
room_5143_1_2,ea:55:a8:6e:53:4a,-65.5,0.28571428571428337,0.5345224838248466,-65,-66,8
room_5143_1_2,ea:55:a8:6e:54:1e,-74.66666666666667,0.3333333333333357,0.5773502691896278,-74,-75,3
room_5143_1_2,ea:55:a8:6e:54:2a,-76.0,,,-76,-76,1
room_5143_1_2,ea:55:a8:6e:61:a9,-69.75,1.133333333333337,1.064581294844756,-68,-72,16
room_5143_1_2,ea:55:a8:6e:63:02,-76.2,1.0666666666666698,1.032795558988646,-75,-78,10
room_5143_1_2,ea:55:a8:6e:63:55,-75.0,,,-75,-75,1
room_5143_1_2,ea:55:b8:6e:53:4a,-82.9090909090909,0.09090909090909119,0.3015113445777641,-82,-83,11
room_5143_1_2,ee:55:a8:6e:51:f5,-74.5,0.5,0.7071067811865476,-74,-75,2
room_5143_1_2,ee:55:a8:6e:53:4a,-65.33333333333333,0.7499999999999993,0.8660254037844383,-64,-67,9
room_5143_1_2,ee:55:a8:6e:54:1e,-74.33333333333333,1.3333333333333357,1.1547005383792526,-73,-75,3
room_5143_1_2,ee:55:a8:6e:54:2a,-77.0,,,-77,-77,1
room_5143_1_2,ee:55:a8:6e:61:a9,-69.33333333333333,2.606060606060622,1.6143297699233023,-65,-71,12
room_5143_1_2,ee:55:a8:6e:63:02,-75.8,1.2000000000000028,1.0954451150103335,-74,-77,5
room_5143_1_2,ee:55:a8:6e:63:55,-75.0,,,-75,-75,1
room_5143_1_2,ee:55:b8:6e:53:4a,-83.0,0.44444444444444364,0.6666666666666661,-82,-84,10
room_5143_1_2,f6:9e:28:74:f8:92,-49.0,6.689655172413787,2.5864367713929886,-44,-59,30
room_5143_1_2,f6:9e:38:74:f8:92,-56.9,0.7137931034482763,0.8448627719625692,-55,-59,30
room_5143_1_2,f8:9e:28:74:f8:92,-50.833333333333336,4.764367816091954,2.182743186014322,-41,-54,30
room_5143_1_2,fa:9e:38:74:f8:92,-57.266666666666666,0.6160919540229873,0.7849152527649003,-55,-58,30
room_5143_1_2,fe:55:a8:6e:51:f5,-74.0,,,-74,-74,1
room_5143_1_2,fe:55:a8:6e:53:4a,-65.33333333333333,0.7500000000000032,0.8660254037844405,-64,-67,9
room_5143_1_2,fe:55:a8:6e:54:1e,-74.25,0.9166666666666666,0.9574271077563381,-73,-75,4
room_5143_1_2,fe:55:a8:6e:54:2a,-76.0,2.0,1.4142135623730951,-75,-77,2
room_5143_1_2,fe:55:a8:6e:61:a9,-69.86666666666666,0.409523809523812,0.6399404734221864,-69,-71,15
room_5143_1_2,fe:55:a8:6e:63:02,-75.0,0.6666666666666643,0.8164965809277246,-74,-76,4
room_5143_1_2,fe:55:a8:6e:63:55,-75.0,,,-75,-75,1
room_5143_1_2,fe:55:a8:6e:63:57,-77.0,,,-77,-77,1
room_5143_1_2,fe:55:b8:6e:53:4a,-83.0,0.40000000000000036,0.6324555320336761,-82,-84,11
room_5143_1_3,00:08:9f:de:17:4c,-72.0,61.0,7.810249675906654,-63,-77,3
room_5143_1_3,00:11:32:7c:45:c8,-78.5,4.5,2.1213203435596424,-77,-80,2
room_5143_1_3,00:11:32:ce:8f:0f,-71.25,1.3571428571428548,1.164964745021434,-69,-73,8
room_5143_1_3,00:26:66:fe:8d:74,-83.5,0.5,0.7071067811865476,-83,-84,2
room_5143_1_3,12:3f:0b:59:2e:74,-65.4,6.800000000000008,2.607680962081061,-63,-69,5
room_5143_1_3,12:3f:0b:e2:63:60,-48.5,0.8571428571428567,0.9258200997725512,-47,-50,8
room_5143_1_3,12:3f:0b:e2:63:fb,-66.57142857142857,1.6190476190476302,1.2724180205607079,-65,-68,7
room_5143_1_3,12:3f:0b:e2:65:73,-72.5,18.99999999999999,4.358898943540672,-66,-75,4
room_5143_1_3,12:3f:0b:e2:65:9a,-70.0,1.0,1.0,-69,-71,3
room_5143_1_3,12:3f:0b:e2:65:b0,-76.0,,,-76,-76,1
room_5143_1_3,12:3f:0b:e2:65:b6,-75.33333333333333,0.3333333333333357,0.5773502691896278,-75,-76,3
room_5143_1_3,12:3f:0b:e2:66:0b,-78.0,,,-78,-78,1
room_5143_1_3,12:3f:0b:f3:73:d7,-61.285714285714285,5.904761904761904,2.4299715851758235,-56,-63,7
room_5143_1_3,12:3f:1b:59:2e:60,-84.75,0.9166666666666666,0.9574271077563381,-84,-86,4
room_5143_1_3,12:3f:1b:59:2e:74,-80.875,0.41071428571428675,0.6408699444616566,-80,-82,8
room_5143_1_3,12:3f:1b:e2:63:60,-62.0,0.6153846153846165,0.7844645405527368,-61,-63,14
room_5143_1_3,12:3f:1b:e2:63:fb,-73.33333333333333,0.6666666666666672,0.8164965809277264,-72,-75,15
room_5143_1_3,12:3f:1b:e2:65:73,-86.0,,,-86,-86,1
room_5143_1_3,12:3f:1b:f3:73:d7,-67.27272727272727,2.218181818181809,1.4893561757288982,-66,-70,11
room_5143_1_3,12:6a:6f:75:ba:14,-66.58823529411765,17.50735294117645,4.184178884939846,-54,-70,17
room_5143_1_3,16:11:32:ce:8f:0f,-69.0,,,-69,-69,1
room_5143_1_3,16:11:32:ce:8f:10,-89.0,,,-89,-89,1
room_5143_1_3,1c:28:af:af:58:a2,-84.0,,,-84,-84,1
room_5143_1_3,1e:39:29:78:15:6e,-81.66666666666667,2.266666666666667,1.5055453054181622,-80,-84,6
room_5143_1_3,20:0a:8e:14:5c:ac,-81.0,,,-81,-81,1
room_5143_1_3,22:3f:0b:59:2e:74,-68.83333333333333,1.2424242424242462,1.1146408580454272,-67,-71,12
room_5143_1_3,22:3f:0b:e2:63:60,-49.88461538461539,1.2261538461538428,1.1073183129316713,-48,-53,26
room_5143_1_3,22:3f:0b:e2:63:fb,-66.35,4.976315789473701,2.2307657406087493,-58,-69,20
room_5143_1_3,22:3f:0b:e2:65:73,-69.18181818181819,0.9636363636363658,0.9816498172140439,-67,-70,11
room_5143_1_3,22:3f:0b:e2:65:9a,-73.6,0.29999999999999805,0.5477225575051643,-73,-74,5
room_5143_1_3,22:3f:0b:e2:65:b6,-75.0,,,-75,-75,1
room_5143_1_3,22:3f:0b:e2:66:0b,-76.5,0.5,0.7071067811865476,-76,-77,2
room_5143_1_3,22:3f:0b:f3:73:d7,-62.76190476190476,3.0904761904761933,1.7579750255553102,-60,-69,21
room_5143_1_3,22:3f:1b:59:2e:74,-81.1923076923077,0.8815384615384642,0.9389027966400272,-79,-84,26
room_5143_1_3,22:3f:1b:e2:63:60,-62.36666666666667,0.5160919540229874,0.7183954022841372,-61,-64,30
room_5143_1_3,22:3f:1b:e2:63:fb,-73.58620689655173,0.8226600985221696,0.9070061182385539,-72,-76,29
room_5143_1_3,22:3f:1b:f3:73:d7,-67.03333333333333,0.7229885057471336,0.8502873077655185,-66,-70,30
room_5143_1_3,26:3f:0b:59:2e:74,-69.0,0.8888888888888885,0.9428090415820631,-67,-70,10
room_5143_1_3,26:3f:0b:e2:63:60,-49.42307692307692,6.97384615384615,2.6408040733545817,-38,-53,26
room_5143_1_3,26:3f:0b:e2:63:fb,-66.9,1.5684210526315807,1.2523661815266256,-64,-69,20
room_5143_1_3,26:3f:0b:e2:65:73,-69.875,0.1250000000000006,0.3535533905932746,-69,-70,8
room_5143_1_3,26:3f:0b:e2:65:9a,-74.33333333333333,2.3333333333333286,1.5275252316519452,-73,-76,3
room_5143_1_3,26:3f:0b:e2:66:0b,-78.0,,,-78,-78,1
room_5143_1_3,26:3f:1b:59:2e:74,-81.15384615384616,0.6153846153846155,0.7844645405527362,-80,-83,26
room_5143_1_3,26:3f:1b:e2:63:60,-62.36666666666667,0.5160919540229881,0.7183954022841378,-61,-64,30
room_5143_1_3,26:3f:1b:e2:63:fb,-73.51724137931035,0.8300492610837404,0.9110703930453127,-72,-76,29
room_5143_1_3,28:ee:52:de:53:57,-77.5,0.5,0.7071067811865476,-77,-78,2
room_5143_1_3,28:ee:52:de:60:ea,-88.11111111111111,0.8611111111111134,0.9279607271383382,-86,-89,9
room_5143_1_3,28:ee:52:de:60:eb,-75.66666666666667,0.6666666666666642,0.8164965809277245,-75,-77,6
room_5143_1_3,28:ee:52:de:61:57,-77.0,,,-77,-77,1
room_5143_1_3,2a:3f:0b:59:2e:74,-68.7,1.1222222222222225,1.0593499054713804,-67,-70,10
room_5143_1_3,2a:3f:0b:e2:63:60,-49.57142857142857,4.253968253968252,2.0625150312102583,-41,-53,28
room_5143_1_3,2a:3f:0b:e2:63:fb,-66.9090909090909,1.090909090909096,1.0444659357341894,-65,-68,11
room_5143_1_3,2a:3f:0b:e2:65:73,-69.625,0.2678571428571414,0.5175491695067642,-69,-70,8
room_5143_1_3,2a:3f:0b:e2:65:9a,-75.66666666666667,4.333333333333336,2.0816659994661335,-74,-78,3
room_5143_1_3,2a:3f:0b:e2:65:b0,-74.0,,,-74,-74,1
room_5143_1_3,2a:3f:0b:e2:66:0b,-76.0,0.0,0.0,-76,-76,2
room_5143_1_3,2a:3f:1b:59:2e:74,-81.25925925925925,0.7378917378917345,0.859006250205279,-80,-83,27
room_5143_1_3,2a:3f:1b:e2:63:60,-62.333333333333336,0.5057471264367812,0.7111590022187593,-61,-64,30
room_5143_1_3,2a:3f:1b:e2:63:fb,-73.6896551724138,0.864532019704433,0.92980214008381,-72,-76,29
room_5143_1_3,2c:3f:0b:e2:63:60,-49.25,0.4999999999999995,0.7071067811865471,-48,-50,8
room_5143_1_3,2c:3f:0b:e2:65:73,-69.8,0.20000000000000107,0.44721359549995915,-69,-70,5
room_5143_1_3,2c:3f:0b:e2:65:9a,-74.0,,,-74,-74,1
room_5143_1_3,2c:3f:0b:e2:66:0b,-76.0,,,-76,-76,1
room_5143_1_3,2c:3f:0b:f3:73:d7,-58.77272727272727,10.374458874458865,3.220940681611331,-46,-65,22
room_5143_1_3,2e:3f:1b:59:2e:74,-81.42857142857143,0.9523809523809502,0.9759000729485321,-80,-83,7
room_5143_1_3,2e:3f:1b:e2:63:60,-62.0,0.4285714285714285,0.6546536707079771,-61,-63,15
room_5143_1_3,2e:3f:1b:e2:63:fb,-73.53333333333333,0.5523809523809536,0.7432233529572073,-72,-75,15
room_5143_1_3,2e:3f:1b:f3:73:d7,-67.4,0.8000000000000071,0.8944271909999199,-66,-71,30
room_5143_1_3,32:cd:a7:32:0e:12,-77.125,15.983333333333325,3.997916123849189,-63,-81,16
room_5143_1_3,34:fc:b9:c8:c5:01,-81.0,,,-81,-81,1
room_5143_1_3,34:fc:b9:c8:c5:02,-83.0,8.0,2.8284271247461903,-81,-85,2
room_5143_1_3,34:fc:b9:c8:d9:a0,-80.5,0.5,0.7071067811865476,-80,-81,2
room_5143_1_3,34:fc:b9:c8:d9:a2,-80.0,,,-80,-80,1
room_5143_1_3,34:fc:b9:c8:d9:a3,-80.0,,,-80,-80,1
room_5143_1_3,34:fc:b9:c8:e6:a0,-79.4,20.800000000000004,4.560701700396552,-72,-83,5
room_5143_1_3,34:fc:b9:c8:e6:a1,-81.66666666666667,2.3333333333333393,1.5275252316519485,-80,-83,3
room_5143_1_3,34:fc:b9:c8:e6:a2,-80.33333333333333,5.333333333333343,2.309401076758505,-79,-83,3
room_5143_1_3,34:fc:b9:c8:e6:a3,-80.66666666666667,1.3333333333333357,1.1547005383792526,-80,-82,3
room_5143_1_3,34:fc:b9:c8:fe:20,-84.0,,,-84,-84,1
room_5143_1_3,34:fc:b9:c8:fe:c0,-75.0,,,-75,-75,1
room_5143_1_3,34:fc:b9:c8:fe:c1,-80.0,,,-80,-80,1
room_5143_1_3,34:fc:b9:c9:02:a1,-84.0,,,-84,-84,1
room_5143_1_3,36:3f:0b:59:2e:74,-66.76923076923077,22.025641025641022,4.693148306376118,-55,-70,13
room_5143_1_3,36:3f:0b:e2:63:60,-49.88461538461539,1.0661538461538447,1.0325472609783266,-48,-52,26
room_5143_1_3,36:3f:0b:e2:63:fb,-67.15789473684211,1.1403508771929807,1.0678721258619783,-65,-69,19
room_5143_1_3,36:3f:0b:e2:65:73,-69.36363636363636,1.2545454545454535,1.1200649331826498,-67,-71,11
room_5143_1_3,36:3f:0b:e2:65:9a,-74.14285714285714,1.4761904761904778,1.2149857925879124,-73,-76,7
room_5143_1_3,36:3f:0b:e2:65:b0,-75.0,,,-75,-75,1
room_5143_1_3,36:3f:0b:e2:66:0b,-77.0,0.0,0.0,-77,-77,2
room_5143_1_3,36:3f:1b:59:2e:74,-81.07692307692308,1.033846153846156,1.0167822548835892,-79,-83,26
room_5143_1_3,36:3f:1b:e2:63:60,-62.8,5.751724137931034,2.3982752423212466,-61,-75,30
room_5143_1_3,36:3f:1b:e2:63:fb,-73.62068965517241,0.8152709359605953,0.902923549344348,-72,-76,29
room_5143_1_3,50:46:ae:e4:ef:b0,-78.5,6.333333333333336,2.5166114784235836,-75,-81,4
room_5143_1_3,58:86:94:16:3d:88,-62.166666666666664,25.424242424242436,5.042245771899902,-50,-66,12
room_5143_1_3,58:86:94:16:4a:a8,-62.3125,8.229166666666675,2.8686524130097526,-58,-71,16
room_5143_1_3,58:86:94:7e:cb:00,-62.30769230769231,30.397435897435898,5.513386971493648,-49,-68,13
room_5143_1_3,58:86:94:7e:ea:78,-61.0,0.5333333333333333,0.7302967433402214,-60,-62,16
room_5143_1_3,58:86:94:99:68:8e,-76.0,,,-76,-76,1
room_5143_1_3,58:86:94:9d:ca:b8,-71.0,,,-71,-71,1
room_5143_1_3,58:86:94:a1:6e:5c,-75.45454545454545,5.672727272727276,2.381748784554592,-72,-78,11
room_5143_1_3,58:86:94:ae:06:de,-62.44444444444444,17.027777777777786,4.12647280104665,-52,-66,9
room_5143_1_3,58:86:94:ae:06:df,-82.27777777777777,0.4477124183006568,0.6691131580686908,-81,-83,18
room_5143_1_3,5a:86:94:46:4a:a8,-86.83333333333333,0.9666666666666665,0.9831920802501749,-85,-88,6
room_5143_1_3,5a:86:94:4e:cb:00,-89.0,,,-89,-89,1
room_5143_1_3,5a:86:94:4e:dc:10,-75.33333333333333,4.333333333333325,2.081665999466131,-73,-77,3
room_5143_1_3,5a:86:94:4e:ea:78,-88.33333333333333,1.3333333333333286,1.1547005383792495,-87,-89,3
room_5143_1_3,60:29:d5:67:96:89,-77.07142857142857,1.9175824175824172,1.3847680013570567,-75,-79,14
room_5143_1_3,60:83:e7:d3:b1:07,-73.0,,,-73,-73,1
room_5143_1_3,68:27:19:3d:b8:2d,-43.689655172413794,60.50738916256156,7.778649571909096,-32,-80,29
room_5143_1_3,6c:72:20:15:e7:20,-80.0,0.0,0.0,-80,-80,2
room_5143_1_3,70:5d:cc:1d:72:0c,-87.71428571428571,0.5714285714285748,0.7559289460184567,-86,-88,7
room_5143_1_3,70:5d:cc:1d:b2:a8,-73.28571428571429,0.3597883597883589,0.5998236072282908,-72,-74,28
room_5143_1_3,70:5d:cc:39:67:e4,-81.27272727272727,1.2554112554112464,1.1204513623586017,-80,-84,22
room_5143_1_3,70:5d:cc:39:67:e6,-77.0,2.0,1.4142135623730951,-76,-78,2
room_5143_1_3,70:5d:cc:60:cd:b0,-71.0,,,-71,-71,1
room_5143_1_3,70:5d:cc:83:6b:0c,-88.0,,,-88,-88,1
room_5143_1_3,70:5d:cc:83:6b:0e,-88.0,,,-88,-88,1
room_5143_1_3,70:5d:cc:a3:b1:fa,-64.8,3.5999999999999983,1.897366596101027,-61,-68,15
room_5143_1_3,70:5d:cc:ae:04:48,-78.0,6.666666666666667,2.581988897471611,-75,-81,4
room_5143_1_3,70:5d:cc:d2:35:6e,-79.0,2.0,1.4142135623730951,-78,-80,2
room_5143_1_3,72:5d:cc:4d:b2:a8,-65.25,19.84090909090909,4.454313537562111,-54,-68,12
room_5143_1_3,72:5d:cc:c3:6b:0c,-75.75,1.5833333333333321,1.2583057392117911,-74,-77,4
room_5143_1_3,78:db:2f:0f:ec:59,-68.5,2.5714285714285694,1.6035674514745457,-65,-70,8
room_5143_1_3,78:db:2f:0f:ee:04,-63.3125,15.029166666666665,3.876746918057286,-50,-66,16
room_5143_1_3,78:db:2f:0f:ee:39,-62.07692307692308,10.743589743589743,3.2777415614397887,-56,-66,13
room_5143_1_3,78:db:2f:0f:f4:4e,-56.93333333333333,11.029885057471265,3.3211270763810385,-46,-63,30
room_5143_1_3,78:db:2f:0f:f5:05,-72.2,5.700000000000003,2.387467277262665,-68,-74,5
room_5143_1_3,78:db:2f:10:03:1d,-78.0,2.0,1.4142135623730951,-77,-79,2
room_5143_1_3,78:db:2f:10:04:65,-54.6551724137931,4.876847290640393,2.2083585059134743,-50,-59,29
room_5143_1_3,80:cc:9c:8a:5a:be,-85.0,,,-85,-85,1
room_5143_1_3,86:25:19:99:6f:c6,-77.0,,,-77,-77,1
room_5143_1_3,86:25:19:a0:cb:e8,-76.5,0.5,0.7071067811865476,-76,-77,2
room_5143_1_3,88:36:6c:05:6f:f8,-72.5,0.5,0.7071067811865476,-72,-73,2
room_5143_1_3,88:36:6c:0c:b6:4e,-77.8,0.7000000000000011,0.8366600265340762,-77,-79,5
room_5143_1_3,88:36:6c:42:04:36,-88.0,,,-88,-88,1
room_5143_1_3,88:36:6c:42:28:50,-78.0,2.800000000000008,1.6733200530681533,-76,-80,6
room_5143_1_3,88:36:6c:42:53:04,-73.0,,,-73,-73,1
room_5143_1_3,88:36:6c:45:26:14,-76.71428571428571,16.23809523809522,4.02965199962667,-70,-80,7
room_5143_1_3,88:36:6c:b1:2c:38,-75.55555555555556,6.0277777777777635,2.455153310442703,-70,-79,9
room_5143_1_3,88:36:6c:d1:7d:90,-85.04545454545455,0.6168831168831176,0.7854190708679778,-84,-86,22
room_5143_1_3,88:36:6c:d1:7d:92,-66.0,1.7777777777777795,1.333333333333334,-64,-68,10
room_5143_1_3,8a:de:4b:e0:17:d9,-83.0,4.0,2.0,-81,-85,3
room_5143_1_3,90:9f:33:28:ca:9a,-78.83333333333333,30.16666666666665,5.4924190177613585,-68,-83,6
room_5143_1_3,9a:83:e7:d3:b1:09,-73.5,0.5,0.7071067811865476,-73,-74,2
room_5143_1_3,aa:ee:52:de:60:ec,-87.57142857142857,0.6190476190476212,0.7867957924694445,-87,-89,7
room_5143_1_3,b2:ee:52:de:60:ed,-75.2,3.1999999999999984,1.7888543819998313,-73,-77,5
room_5143_1_3,b4:5d:50:6a:1e:62,-83.0,,,-83,-83,1
room_5143_1_3,c4:41:1e:9a:ae:ec,-81.0,,,-81,-81,1
room_5143_1_3,c6:9e:28:74:f8:92,-44.77777777777778,0.9444444444444444,0.97182531580755,-44,-47,9
room_5143_1_3,c6:9e:38:74:f8:92,-57.5,0.5769230769230765,0.7595545253127497,-57,-59,14
room_5143_1_3,da:55:a8:6e:51:f5,-79.5,0.5,0.7071067811865476,-79,-80,2
room_5143_1_3,da:55:a8:6e:53:20,-75.0,,,-75,-75,1
room_5143_1_3,da:55:a8:6e:53:4a,-73.25,8.249999999999991,2.872281323269013,-69,-75,4
room_5143_1_3,da:55:a8:6e:54:1e,-75.5,0.5,0.7071067811865476,-75,-76,2
room_5143_1_3,da:55:a8:6e:54:2a,-76.0,19.0,4.358898943540674,-71,-79,3
room_5143_1_3,da:55:a8:6e:61:a9,-66.4,0.29999999999999893,0.5477225575051652,-66,-67,5
room_5143_1_3,da:55:a8:6e:63:02,-77.0,2.0,1.4142135623730951,-76,-78,2
room_5143_1_3,da:55:a8:6e:63:55,-74.5,1.0000000000000024,1.000000000000001,-74,-76,4
room_5143_1_3,da:55:a8:6e:63:8f,-78.5,0.5,0.7071067811865476,-78,-79,2
room_5143_1_3,da:55:b8:6e:51:f5,-87.0,,,-87,-87,1
room_5143_1_3,da:55:b8:6e:53:4a,-85.22222222222223,1.1944444444444438,1.0929064207169998,-84,-87,9
room_5143_1_3,da:55:b8:6e:54:1e,-86.75,0.4999999999999994,0.7071067811865471,-86,-88,8
room_5143_1_3,da:55:b8:6e:54:2a,-88.0,,,-88,-88,1
room_5143_1_3,da:55:b8:6e:61:a9,-85.8,0.6222222222222222,0.7888106377466155,-84,-87,10
room_5143_1_3,da:55:b8:6e:63:8f,-83.58333333333333,0.9924242424242401,0.9962049198956208,-82,-86,12
room_5143_1_3,e2:55:a8:6e:53:4a,-68.66666666666667,57.333333333333364,7.571877794400367,-60,-74,3
room_5143_1_3,e2:55:a8:6e:54:1e,-72.16666666666667,25.36666666666668,5.036533199202273,-62,-75,6
room_5143_1_3,e2:55:a8:6e:54:2a,-76.0,,,-76,-76,1
room_5143_1_3,e2:55:a8:6e:61:a9,-68.875,0.4107142857142871,0.6408699444616568,-68,-70,8
room_5143_1_3,e2:55:a8:6e:63:02,-75.33333333333333,0.3333333333333357,0.5773502691896278,-75,-76,3
room_5143_1_3,e2:55:a8:6e:63:55,-74.0,0.0,0.0,-74,-74,2
room_5143_1_3,e2:55:a8:6e:63:8f,-76.5,0.5,0.7071067811865476,-76,-77,2
room_5143_1_3,e2:55:b8:6e:63:8f,-82.0,2.0,1.4142135623730951,-81,-83,2
room_5143_1_3,e2:73:e7:80:67:5a,-80.33333333333333,4.333333333333339,2.081665999466134,-78,-82,3
room_5143_1_3,e4:55:a8:6e:53:20,-79.0,,,-79,-79,1
room_5143_1_3,e4:55:a8:6e:54:1e,-73.66666666666667,0.3333333333333357,0.5773502691896278,-73,-74,3
room_5143_1_3,e4:55:a8:6e:61:a9,-68.5,1.0,1.0,-67,-69,4
room_5143_1_3,e4:55:a8:6e:63:02,-76.5,0.5,0.7071067811865476,-76,-77,2
room_5143_1_3,e4:55:a8:6e:63:55,-74.0,,,-74,-74,1
room_5143_1_3,e4:55:a8:6e:63:8f,-66.0,,,-66,-66,1
room_5143_1_3,ea:55:a8:6e:53:20,-77.0,,,-77,-77,1
room_5143_1_3,ea:55:a8:6e:53:4a,-71.0,,,-71,-71,1
room_5143_1_3,ea:55:a8:6e:54:1e,-70.75,20.916666666666675,4.573474244670749,-64,-74,4
room_5143_1_3,ea:55:a8:6e:54:2a,-77.0,,,-77,-77,1
room_5143_1_3,ea:55:a8:6e:61:a9,-68.0,7.73333333333334,2.7808871486152293,-58,-70,16
room_5143_1_3,ea:55:a8:6e:63:02,-75.75,0.9166666666666666,0.9574271077563381,-75,-77,4
room_5143_1_3,ea:55:a8:6e:63:55,-74.0,0.0,0.0,-74,-74,2
room_5143_1_3,ea:55:a8:6e:63:8f,-77.0,1.0,1.0,-76,-78,3
room_5143_1_3,ea:55:b8:6e:63:8f,-83.0,,,-83,-83,1
room_5143_1_3,ee:55:a8:6e:53:20,-77.0,,,-77,-77,1
room_5143_1_3,ee:55:a8:6e:53:4a,-73.25,0.9166666666666666,0.9574271077563381,-72,-74,4
room_5143_1_3,ee:55:a8:6e:54:1e,-74.0,1.0,1.0,-73,-75,3
room_5143_1_3,ee:55:a8:6e:54:2a,-77.0,,,-77,-77,1
room_5143_1_3,ee:55:a8:6e:61:a9,-67.76923076923077,9.025641025641022,3.0042704647952423,-58,-70,13
room_5143_1_3,ee:55:a8:6e:63:02,-74.4,6.3000000000000025,2.509980079602227,-70,-76,5
room_5143_1_3,ee:55:a8:6e:63:55,-73.0,0.0,0.0,-73,-73,2
room_5143_1_3,ee:55:a8:6e:63:8f,-76.5,0.5,0.7071067811865476,-76,-77,2
room_5143_1_3,ee:55:b8:6e:63:8f,-82.0,,,-82,-82,1
room_5143_1_3,f4:39:09:65:bb:40,-82.66666666666667,0.3333333333333357,0.5773502691896278,-82,-83,3
room_5143_1_3,f6:9e:28:74:f8:92,-44.689655172413794,8.364532019704432,2.892150068669403,-39,-58,29
room_5143_1_3,f6:9e:38:74:f8:92,-57.53333333333333,0.39540229885057326,0.6288102248298554,-57,-59,30
room_5143_1_3,f8:9e:28:74:f8:92,-45.07142857142857,5.920634920634922,2.4332354840078514,-39,-55,28
room_5143_1_3,fa:9e:38:74:f8:92,-58.06666666666667,0.27126436781609325,0.5208304597621891,-57,-59,30
room_5143_1_3,fe:55:a8:6e:53:4a,-66.5,60.5,7.7781745930520225,-61,-72,2
room_5143_1_3,fe:55:a8:6e:54:1e,-73.66666666666667,0.33333333333333215,0.5773502691896247,-73,-74,3
room_5143_1_3,fe:55:a8:6e:54:2a,-75.0,,,-75,-75,1
room_5143_1_3,fe:55:a8:6e:61:a9,-68.86666666666666,0.5523809523809493,0.7432233529572044,-67,-70,15
room_5143_1_3,fe:55:a8:6e:63:02,-75.25,0.25,0.5,-75,-76,4
room_5143_1_3,fe:55:a8:6e:63:55,-74.0,,,-74,-74,1
room_5143_1_3,fe:55:b8:6e:63:8f,-82.0,,,-82,-82,1
room_5143_1_4,00:08:9f:7c:c9:3c,-84.0,,,-84,-84,1
room_5143_1_4,00:08:9f:de:17:4c,-73.33333333333333,74.3333333333333,8.621678104251707,-64,-81,3
room_5143_1_4,00:11:32:ce:8f:0f,-73.0,,,-73,-73,1
room_5143_1_4,12:3f:0b:59:2e:74,-73.0,,,-73,-73,1
room_5143_1_4,12:3f:0b:e2:63:60,-55.8,4.400000000000004,2.097617696340304,-53,-59,10
room_5143_1_4,12:3f:0b:e2:63:fb,-67.0,22.333333333333325,4.725815626252608,-57,-72,7
room_5143_1_4,12:3f:0b:e2:65:73,-70.0,8.0,2.8284271247461903,-68,-72,2
room_5143_1_4,12:3f:0b:e2:65:9a,-62.0,,,-62,-62,1
room_5143_1_4,12:3f:0b:e2:65:b0,-77.0,,,-77,-77,1
room_5143_1_4,12:3f:0b:e2:66:0b,-75.66666666666667,16.333333333333325,4.04145188432738,-71,-78,3
