SSID,MAC,RSSI,Time,Location
68069,DGU-WIFI,26:3f:1b:e2:66:61,-62,2025-05-01 17:01:10,hall_6105_3_1
68070,eduroam,36:3f:1b:e2:66:61,-62,2025-05-01 17:01:10,hall_6105_3_1
68071,,12:3f:1b:e2:66:61,-62,2025-05-01 17:01:10,hall_6105_3_1
68072,CILab_2G,8a:36:6c:cd:f1:80,-62,2025-05-01 17:01:10,hall_6105_3_1
68073,6134,58:86:94:a1:6e:5c,-63,2025-05-01 17:01:10,hall_6105_3_1
68074,AIR_Lab,80:69:1a:1f:f0:50,-65,2025-05-01 17:01:10,hall_6105_3_1
68075,DGU-WIFI,26:3f:0b:e2:65:b0,-65,2025-05-01 17:01:10,hall_6105_3_1
68076,DGU-IoT,22:3f:0b:e2:65:b0,-65,2025-05-01 17:01:10,hall_6105_3_1
68077,DIRECT-04-HP OfficeJet Pro 8710,10:62:e5:b8:43:05,-65,2025-05-01 17:01:10,hall_6105_3_1
68078,eduroam,36:3f:0b:e2:65:b0,-65,2025-05-01 17:01:10,hall_6105_3_1
68079,6130,72:5d:cc:c3:6b:0c,-65,2025-05-01 17:01:10,hall_6105_3_1
68080,plrwap,78:db:2f:0f:f0:4f,-65,2025-05-01 17:01:10,hall_6105_3_1
68081,,2c:3f:0b:e2:65:b0,-65,2025-05-01 17:01:10,hall_6105_3_1
68082,6109,88:36:6c:ba:eb:c4,-66,2025-05-01 17:01:10,hall_6105_3_1
68083,DGU-GUEST,2a:3f:1b:e2:66:20,-69,2025-05-01 17:01:10,hall_6105_3_1
68084,DGU-WIFI,26:3f:1b:e2:66:20,-69,2025-05-01 17:01:10,hall_6105_3_1
68085,DGU-IoT,22:3f:1b:e2:66:20,-69,2025-05-01 17:01:10,hall_6105_3_1
68086,eduroam,36:3f:1b:e2:66:20,-69,2025-05-01 17:01:10,hall_6105_3_1
68087,DGU-IoT,22:3f:0b:e2:65:9a,-71,2025-05-01 17:01:10,hall_6105_3_1
68088,DGU-WIFI,26:3f:0b:e2:65:9a,-71,2025-05-01 17:01:10,hall_6105_3_1
68089,DGU-GUEST,2a:3f:0b:e2:65:9a,-72,2025-05-01 17:01:10,hall_6105_3_1
68090,eduroam,36:3f:0b:e2:65:9a,-72,2025-05-01 17:01:10,hall_6105_3_1
68091,CG5105,88:36:6c:0c:b6:4e,-72,2025-05-01 17:01:10,hall_6105_3_1
68092,8106,58:86:94:97:e6:22,-73,2025-05-01 17:01:10,hall_6105_3_1
68093,CBLAB,88:36:6c:42:04:34,-74,2025-05-01 17:01:10,hall_6105_3_1
68094,7132,58:86:94:84:20:d2,-77,2025-05-01 17:01:10,hall_6105_3_1
68095,DGU-GUEST,2a:3f:1b:e2:65:b0,-80,2025-05-01 17:01:10,hall_6105_3_1
68096,DGU-IoT,22:3f:1b:e2:65:b0,-80,2025-05-01 17:01:10,hall_6105_3_1
68097,eduroam,36:3f:1b:e2:65:b0,-80,2025-05-01 17:01:10,hall_6105_3_1
68098,,12:3f:1b:e2:66:62,-81,2025-05-01 17:01:10,hall_6105_3_1
68099,eduroam,36:3f:1b:e2:66:62,-81,2025-05-01 17:01:10,hall_6105_3_1
68100,DGU-GUEST,2a:3f:1b:e2:66:62,-81,2025-05-01 17:01:10,hall_6105_3_1
68101,DGU-WIFI,26:3f:1b:e2:66:62,-81,2025-05-01 17:01:10,hall_6105_3_1
68102,DGU-IoT,22:3f:1b:e2:66:62,-81,2025-05-01 17:01:10,hall_6105_3_1
68103,DGU-WIFI,26:3f:1b:e2:65:b0,-81,2025-05-01 17:01:10,hall_6105_3_1
68104,,12:3f:1b:e2:65:b0,-82,2025-05-01 17:01:10,hall_6105_3_1
68105,,2e:3f:1b:e2:66:62,-82,2025-05-01 17:01:10,hall_6105_3_1
68106,,2e:3f:1b:e2:65:b0,-82,2025-05-01 17:01:10,hall_6105_3_1
68107,RAIN,c4:41:1e:9a:ae:ee,-84,2025-05-01 17:01:10,hall_6105_3_1
68108,DGU-GUEST,2a:3f:1b:e2:66:1f,-84,2025-05-01 17:01:10,hall_6105_3_1
68109,DGU-WIFI,26:3f:1b:e2:66:1f,-84,2025-05-01 17:01:10,hall_6105_3_1
68110,DGU-IoT,22:3f:1b:e2:66:1f,-84,2025-05-01 17:01:10,hall_6105_3_1
68111,eduroam,36:3f:1b:e2:66:1f,-84,2025-05-01 17:01:10,hall_6105_3_1
68112,Samsung AirPurifier_E50AJTAP101B,bc:10:2f:22:9b:d2,-85,2025-05-01 17:01:10,hall_6105_3_1
68113,DGU-GUEST,2a:3f:0b:e2:65:c4,-32,2025-05-01 17:01:16,hall_6105_3_1
68114,6105,58:86:94:a1:69:8c,-32,2025-05-01 17:01:16,hall_6105_3_1
68115,DGU-WIFI,26:3f:0b:e2:65:c4,-32,2025-05-01 17:01:16,hall_6105_3_1
68116,eduroam,36:3f:0b:e2:65:c4,-32,2025-05-01 17:01:16,hall_6105_3_1
68117,DGU-IoT,22:3f:0b:e2:65:c4,-33,2025-05-01 17:01:16,hall_6105_3_1
68118,,12:3f:1b:e2:65:c4,-43,2025-05-01 17:01:16,hall_6105_3_1
68119,DGU-GUEST,2a:3f:1b:e2:65:c4,-44,2025-05-01 17:01:16,hall_6105_3_1
68120,DGU-WIFI,26:3f:1b:e2:65:c4,-44,2025-05-01 17:01:16,hall_6105_3_1
68121,DGU-IoT,22:3f:1b:e2:65:c4,-44,2025-05-01 17:01:16,hall_6105_3_1
68122,eduroam,36:3f:1b:e2:65:c4,-44,2025-05-01 17:01:16,hall_6105_3_1
68123,,2e:3f:1b:e2:65:c4,-44,2025-05-01 17:01:16,hall_6105_3_1
68124,DGU-GUEST,2a:3f:0b:e2:65:ea,-47,2025-05-01 17:01:16,hall_6105_3_1
68125,DGU-WIFI,26:3f:0b:e2:65:ea,-47,2025-05-01 17:01:16,hall_6105_3_1
68126,DGU-IoT,22:3f:0b:e2:65:ea,-48,2025-05-01 17:01:16,hall_6105_3_1
68127,eduroam,36:3f:0b:e2:65:ea,-48,2025-05-01 17:01:16,hall_6105_3_1
68128,,2c:3f:0b:e2:65:ea,-48,2025-05-01 17:01:16,hall_6105_3_1
68129,6105_5G,58:86:94:a1:69:8e,-50,2025-05-01 17:01:16,hall_6105_3_1
68130,AIR_Lab,80:69:1a:1f:f0:4e,-52,2025-05-01 17:01:16,hall_6105_3_1
68131,ncsa,90:9f:33:90:6f:a6,-52,2025-05-01 17:01:16,hall_6105_3_1
68132,_LinksysSetup87F-guest,86:69:1a:1f:f0:4e,-53,2025-05-01 17:01:16,hall_6105_3_1
68133,DGU-GUEST,2a:3f:1b:e2:65:ea,-53,2025-05-01 17:01:16,hall_6105_3_1
68134,,8a:69:1a:1f:f0:4e,-53,2025-05-01 17:01:16,hall_6105_3_1
68135,,12:3f:1b:e2:65:ea,-53,2025-05-01 17:01:16,hall_6105_3_1
68136,DGU-WIFI,26:3f:1b:e2:65:ea,-54,2025-05-01 17:01:16,hall_6105_3_1
68137,DGU-IoT,22:3f:1b:e2:65:ea,-54,2025-05-01 17:01:16,hall_6105_3_1
68138,eduroam,36:3f:1b:e2:65:ea,-54,2025-05-01 17:01:16,hall_6105_3_1
68139,,2e:3f:1b:e2:65:ea,-54,2025-05-01 17:01:16,hall_6105_3_1
68140,eduroam,36:3f:0b:e2:66:20,-57,2025-05-01 17:01:16,hall_6105_3_1
68141,DGU-GUEST,2a:3f:0b:e2:66:20,-57,2025-05-01 17:01:16,hall_6105_3_1
68142,,12:3f:0b:e2:65:ea,-57,2025-05-01 17:01:16,hall_6105_3_1
68143,AIR_Lab,80:69:1a:1f:f0:4f,-58,2025-05-01 17:01:16,hall_6105_3_1
68144,_LinksysSetup87F-guest,86:69:1a:1f:f0:4f,-58,2025-05-01 17:01:16,hall_6105_3_1
68145,DGU-WIFI,26:3f:0b:e2:66:20,-58,2025-05-01 17:01:16,hall_6105_3_1
68146,DGU-IoT,22:3f:0b:e2:66:20,-58,2025-05-01 17:01:16,hall_6105_3_1
68147,DGU-WIFI,26:3f:0b:e2:66:61,-60,2025-05-01 17:01:16,hall_6105_3_1
68148,DGU-IoT,22:3f:0b:e2:66:61,-60,2025-05-01 17:01:16,hall_6105_3_1
68149,eduroam,36:3f:0b:e2:66:61,-60,2025-05-01 17:01:16,hall_6105_3_1
68150,DGU-GUEST,2a:3f:0b:e2:66:61,-60,2025-05-01 17:01:16,hall_6105_3_1
68151,6134,58:86:94:a1:6e:5c,-60,2025-05-01 17:01:16,hall_6105_3_1
68152,woonglab6112,70:5d:cc:df:eb:c0,-61,2025-05-01 17:01:16,hall_6105_3_1
68153,plrwap,78:db:2f:0f:f0:4f,-62,2025-05-01 17:01:16,hall_6105_3_1
68154,,2e:3f:1b:e2:66:61,-65,2025-05-01 17:01:16,hall_6105_3_1
68155,DGU-GUEST,2a:3f:1b:e2:66:61,-65,2025-05-01 17:01:16,hall_6105_3_1
68156,DGU-WIFI,26:3f:1b:e2:66:61,-65,2025-05-01 17:01:16,hall_6105_3_1
68157,DGU-IoT,22:3f:1b:e2:66:61,-65,2025-05-01 17:01:16,hall_6105_3_1
68158,eduroam,36:3f:1b:e2:66:61,-65,2025-05-01 17:01:16,hall_6105_3_1
68159,,12:3f:1b:e2:66:61,-65,2025-05-01 17:01:16,hall_6105_3_1
68160,6109,88:36:6c:ba:eb:c4,-66,2025-05-01 17:01:16,hall_6105_3_1
68161,DGU-GUEST,2a:3f:1b:e2:66:20,-67,2025-05-01 17:01:16,hall_6105_3_1
68162,DGU-WIFI,26:3f:1b:e2:66:20,-67,2025-05-01 17:01:16,hall_6105_3_1
68163,DGU-IoT,22:3f:1b:e2:66:20,-67,2025-05-01 17:01:16,hall_6105_3_1
68164,eduroam,36:3f:1b:e2:66:20,-67,2025-05-01 17:01:16,hall_6105_3_1
68165,AIR_Lab,80:69:1a:1f:f0:50,-71,2025-05-01 17:01:16,hall_6105_3_1
68166,DGU-WIFI,26:3f:0b:e2:66:60,-71,2025-05-01 17:01:16,hall_6105_3_1
68167,DGU-IoT,22:3f:0b:e2:66:60,-71,2025-05-01 17:01:16,hall_6105_3_1
68168,eduroam,36:3f:0b:e2:66:60,-71,2025-05-01 17:01:16,hall_6105_3_1
68169,DGU-IoT,22:3f:0b:59:2e:60,-72,2025-05-01 17:01:16,hall_6105_3_1
68170,eduroam,36:3f:0b:59:2e:60,-72,2025-05-01 17:01:16,hall_6105_3_1
68171,DGU-GUEST,2a:3f:0b:e2:66:60,-72,2025-05-01 17:01:16,hall_6105_3_1
68172,DGU-IoT,22:3f:0b:e2:65:9a,-73,2025-05-01 17:01:16,hall_6105_3_1
68173,eduroam,36:3f:0b:e2:65:9a,-73,2025-05-01 17:01:16,hall_6105_3_1
68174,plrwap,78:db:2f:0f:ec:6d,-74,2025-05-01 17:01:16,hall_6105_3_1
68175,eduroam,fe:55:a8:6e:63:52,-75,2025-05-01 17:01:16,hall_6105_3_1
68176,,7a:83:c2:18:4f:e0,-78,2025-05-01 17:01:16,hall_6105_3_1
68177,,12:3f:1b:e2:66:62,-79,2025-05-01 17:01:16,hall_6105_3_1
68178,eduroam,36:3f:1b:e2:66:62,-79,2025-05-01 17:01:16,hall_6105_3_1
68179,,2e:3f:1b:e2:66:62,-79,2025-05-01 17:01:16,hall_6105_3_1
68180,plrwap,78:db:2f:0f:ef:8a,-79,2025-05-01 17:01:16,hall_6105_3_1
68181,DGU-GUEST,2a:3f:1b:e2:66:62,-80,2025-05-01 17:01:16,hall_6105_3_1
68182,DGU-WIFI,26:3f:1b:e2:66:62,-80,2025-05-01 17:01:16,hall_6105_3_1
68183,DGU-IoT,22:3f:1b:e2:66:62,-80,2025-05-01 17:01:16,hall_6105_3_1
68184,uCloud,58:86:94:2b:b2:de,-80,2025-05-01 17:01:16,hall_6105_3_1
68185,,12:3f:1b:e2:65:b0,-83,2025-05-01 17:01:16,hall_6105_3_1
68186,DGU-WIFI,26:3f:1b:e2:65:b0,-84,2025-05-01 17:01:16,hall_6105_3_1
68187,eduroam,36:3f:1b:e2:65:b0,-84,2025-05-01 17:01:16,hall_6105_3_1
68188,RAIN,c4:41:1e:9a:ae:ee,-85,2025-05-01 17:01:16,hall_6105_3_1
68189,DGU-GUEST,2a:3f:1b:e2:65:b0,-85,2025-05-01 17:01:16,hall_6105_3_1
68190,DGU-IoT,22:3f:1b:e2:65:b0,-85,2025-05-01 17:01:16,hall_6105_3_1
68191,,12:3f:1b:e2:65:73,-90,2025-05-01 17:01:16,hall_6105_3_1
68192,6105,58:86:94:a1:69:8c,-32,2025-05-01 17:01:22,hall_6105_3_1
68193,DGU-GUEST,2a:3f:0b:e2:65:c4,-33,2025-05-01 17:01:22,hall_6105_3_1
68194,DGU-WIFI,26:3f:0b:e2:65:c4,-33,2025-05-01 17:01:22,hall_6105_3_1
68195,eduroam,36:3f:0b:e2:65:c4,-33,2025-05-01 17:01:22,hall_6105_3_1
68196,DGU-GUEST,2a:3f:1b:e2:65:c4,-43,2025-05-01 17:01:22,hall_6105_3_1
68197,DGU-WIFI,26:3f:1b:e2:65:c4,-43,2025-05-01 17:01:22,hall_6105_3_1
68198,DGU-IoT,22:3f:1b:e2:65:c4,-43,2025-05-01 17:01:22,hall_6105_3_1
68199,eduroam,36:3f:1b:e2:65:c4,-43,2025-05-01 17:01:22,hall_6105_3_1
68200,AIR_Lab,80:69:1a:1f:f0:4e,-47,2025-05-01 17:01:22,hall_6105_3_1
68201,DGU-GUEST,2a:3f:0b:e2:65:ea,-48,2025-05-01 17:01:22,hall_6105_3_1
68202,DGU-IoT,22:3f:0b:e2:65:ea,-48,2025-05-01 17:01:22,hall_6105_3_1
68203,DGU-WIFI,26:3f:0b:e2:65:ea,-48,2025-05-01 17:01:22,hall_6105_3_1
68204,eduroam,36:3f:0b:e2:65:ea,-48,2025-05-01 17:01:22,hall_6105_3_1
68205,,2c:3f:0b:e2:65:ea,-48,2025-05-01 17:01:22,hall_6105_3_1
68206,_LinksysSetup87F-guest,86:69:1a:1f:f0:4e,-49,2025-05-01 17:01:22,hall_6105_3_1
68207,,8a:69:1a:1f:f0:4e,-50,2025-05-01 17:01:22,hall_6105_3_1
68208,6105_5G,58:86:94:a1:69:8e,-51,2025-05-01 17:01:22,hall_6105_3_1
68209,DGU-GUEST,2a:3f:1b:e2:65:ea,-52,2025-05-01 17:01:22,hall_6105_3_1
68210,DGU-WIFI,26:3f:1b:e2:65:ea,-52,2025-05-01 17:01:22,hall_6105_3_1
68211,DGU-IoT,22:3f:1b:e2:65:ea,-52,2025-05-01 17:01:22,hall_6105_3_1
68212,eduroam,36:3f:1b:e2:65:ea,-52,2025-05-01 17:01:22,hall_6105_3_1
68213,ncsa,90:9f:33:90:6f:a6,-52,2025-05-01 17:01:22,hall_6105_3_1
68214,,2e:3f:1b:e2:65:ea,-52,2025-05-01 17:01:22,hall_6105_3_1
68215,,12:3f:1b:e2:65:ea,-52,2025-05-01 17:01:22,hall_6105_3_1
68216,,12:3f:0b:e2:65:ea,-54,2025-05-01 17:01:22,hall_6105_3_1
68217,DGU-WIFI,26:3f:0b:e2:66:61,-57,2025-05-01 17:01:22,hall_6105_3_1
68218,eduroam,36:3f:0b:e2:66:61,-57,2025-05-01 17:01:22,hall_6105_3_1
68219,DGU-GUEST,2a:3f:0b:e2:66:61,-57,2025-05-01 17:01:22,hall_6105_3_1
68220,DGU-WIFI,26:3f:0b:e2:66:20,-57,2025-05-01 17:01:22,hall_6105_3_1
68221,DGU-IoT,22:3f:0b:e2:66:20,-57,2025-05-01 17:01:22,hall_6105_3_1
68222,eduroam,36:3f:0b:e2:66:20,-57,2025-05-01 17:01:22,hall_6105_3_1
68223,DGU-GUEST,2a:3f:0b:e2:66:20,-57,2025-05-01 17:01:22,hall_6105_3_1
68224,,2c:3f:0b:e2:66:20,-57,2025-05-01 17:01:22,hall_6105_3_1
68225,DGU-IoT,22:3f:0b:e2:66:61,-58,2025-05-01 17:01:22,hall_6105_3_1
68226,woonglab6112,70:5d:cc:df:eb:c0,-59,2025-05-01 17:01:22,hall_6105_3_1
68227,AIR_Lab,80:69:1a:1f:f0:4f,-60,2025-05-01 17:01:22,hall_6105_3_1
68228,_LinksysSetup87F-guest,86:69:1a:1f:f0:4f,-60,2025-05-01 17:01:22,hall_6105_3_1
68229,6109,88:36:6c:ba:eb:c4,-60,2025-05-01 17:01:22,hall_6105_3_1
68230,6134,58:86:94:a1:6e:5c,-61,2025-05-01 17:01:22,hall_6105_3_1
68231,CILab_2G,8a:36:6c:cd:f1:80,-61,2025-05-01 17:01:22,hall_6105_3_1
68232,6130,72:5d:cc:c3:6b:0c,-63,2025-05-01 17:01:22,hall_6105_3_1
68233,DGU-WIFI,26:3f:1b:e2:66:61,-65,2025-05-01 17:01:22,hall_6105_3_1
68234,DGU-IoT,22:3f:1b:e2:66:61,-65,2025-05-01 17:01:22,hall_6105_3_1
68235,eduroam,36:3f:1b:e2:66:61,-65,2025-05-01 17:01:22,hall_6105_3_1
68236,,12:3f:1b:e2:66:61,-65,2025-05-01 17:01:22,hall_6105_3_1
68237,,2e:3f:1b:e2:66:61,-66,2025-05-01 17:01:22,hall_6105_3_1
68238,DGU-GUEST,2a:3f:1b:e2:66:61,-66,2025-05-01 17:01:22,hall_6105_3_1
68239,DGU-GUEST,2a:3f:1b:e2:66:20,-66,2025-05-01 17:01:22,hall_6105_3_1
68240,DGU-WIFI,26:3f:1b:e2:66:20,-66,2025-05-01 17:01:22,hall_6105_3_1
68241,DGU-IoT,22:3f:1b:e2:66:20,-66,2025-05-01 17:01:22,hall_6105_3_1
68242,eduroam,36:3f:1b:e2:66:20,-66,2025-05-01 17:01:22,hall_6105_3_1
68243,DGU-WIFI,26:3f:0b:e2:65:b0,-67,2025-05-01 17:01:22,hall_6105_3_1
68244,DGU-IoT,22:3f:0b:e2:65:b0,-67,2025-05-01 17:01:22,hall_6105_3_1
68245,eduroam,36:3f:0b:e2:65:b0,-67,2025-05-01 17:01:22,hall_6105_3_1
68246,,2c:3f:0b:e2:65:b0,-67,2025-05-01 17:01:22,hall_6105_3_1
68247,,12:3f:0b:e2:66:20,-67,2025-05-01 17:01:22,hall_6105_3_1
68248,DGU-GUEST,2a:3f:0b:e2:65:b0,-67,2025-05-01 17:01:22,hall_6105_3_1
68249,AIR_Lab,80:69:1a:1f:f0:50,-68,2025-05-01 17:01:22,hall_6105_3_1
68250,DGU-IoT,22:3f:0b:e2:65:9a,-72,2025-05-01 17:01:22,hall_6105_3_1
68251,eduroam,36:3f:0b:e2:65:9a,-72,2025-05-01 17:01:22,hall_6105_3_1
68252,plrwap,78:db:2f:0f:f0:4f,-74,2025-05-01 17:01:22,hall_6105_3_1
68253,DGU-WIFI,26:3f:0b:e2:66:1f,-76,2025-05-01 17:01:22,hall_6105_3_1
68254,,12:3f:0b:e2:66:60,-77,2025-05-01 17:01:22,hall_6105_3_1
68255,DGU-IoT,22:3f:0b:e2:65:c4,-78,2025-05-01 17:01:22,hall_6105_3_1
68256,,12:3f:0b:e2:65:b0,-78,2025-05-01 17:01:22,hall_6105_3_1
68257,DGU-GUEST,2a:3f:1b:e2:65:b0,-79,2025-05-01 17:01:22,hall_6105_3_1
68258,DGU-WIFI,26:3f:1b:e2:65:b0,-79,2025-05-01 17:01:22,hall_6105_3_1
68259,DGU-IoT,22:3f:1b:e2:65:b0,-79,2025-05-01 17:01:22,hall_6105_3_1
68260,eduroam,36:3f:1b:e2:65:b0,-79,2025-05-01 17:01:22,hall_6105_3_1
68261,,12:3f:1b:e2:65:b0,-80,2025-05-01 17:01:22,hall_6105_3_1
68262,eduroam,36:3f:1b:e2:66:1f,-80,2025-05-01 17:01:22,hall_6105_3_1
68263,,2e:3f:1b:e2:65:b0,-80,2025-05-01 17:01:22,hall_6105_3_1
68264,DGU-WIFI,26:3f:1b:e2:66:1f,-81,2025-05-01 17:01:22,hall_6105_3_1
68265,DGU-IoT,22:3f:1b:e2:66:1f,-81,2025-05-01 17:01:22,hall_6105_3_1
68266,,da:55:a8:6e:63:5f,-81,2025-05-01 17:01:22,hall_6105_3_1
68267,,12:3f:1b:e2:66:62,-86,2025-05-01 17:01:22,hall_6105_3_1
68268,RAIN,c4:41:1e:9a:ae:ee,-86,2025-05-01 17:01:22,hall_6105_3_1
68269,DataLab,74:83:c2:18:4f:df,-88,2025-05-01 17:01:22,hall_6105_3_1
68270,6105,58:86:94:a1:69:8c,-30,2025-05-01 17:01:27,hall_6105_3_1
68271,DGU-WIFI,26:3f:0b:e2:65:c4,-33,2025-05-01 17:01:27,hall_6105_3_1
68272,eduroam,36:3f:0b:e2:65:c4,-33,2025-05-01 17:01:27,hall_6105_3_1
68273,DGU-IoT,22:3f:0b:e2:65:c4,-33,2025-05-01 17:01:27,hall_6105_3_1
68274,DGU-GUEST,2a:3f:0b:e2:65:c4,-34,2025-05-01 17:01:27,hall_6105_3_1
68275,DGU-WIFI,26:3f:1b:e2:65:c4,-42,2025-05-01 17:01:27,hall_6105_3_1
68276,eduroam,36:3f:1b:e2:65:c4,-42,2025-05-01 17:01:27,hall_6105_3_1
68277,DGU-GUEST,2a:3f:1b:e2:65:c4,-43,2025-05-01 17:01:27,hall_6105_3_1
68278,DGU-IoT,22:3f:1b:e2:65:c4,-43,2025-05-01 17:01:27,hall_6105_3_1
68279,DGU-GUEST,2a:3f:0b:e2:65:ea,-47,2025-05-01 17:01:27,hall_6105_3_1
68280,DGU-IoT,22:3f:0b:e2:65:ea,-48,2025-05-01 17:01:27,hall_6105_3_1
68281,DGU-WIFI,26:3f:0b:e2:65:ea,-48,2025-05-01 17:01:27,hall_6105_3_1
68282,eduroam,36:3f:0b:e2:65:ea,-48,2025-05-01 17:01:27,hall_6105_3_1
68283,AIR_Lab,80:69:1a:1f:f0:4e,-50,2025-05-01 17:01:27,hall_6105_3_1
68284,_LinksysSetup87F-guest,86:69:1a:1f:f0:4e,-50,2025-05-01 17:01:27,hall_6105_3_1
68285,DGU-GUEST,2a:3f:1b:e2:65:ea,-52,2025-05-01 17:01:27,hall_6105_3_1
68286,DGU-WIFI,26:3f:1b:e2:65:ea,-52,2025-05-01 17:01:27,hall_6105_3_1
68287,DGU-IoT,22:3f:1b:e2:65:ea,-52,2025-05-01 17:01:27,hall_6105_3_1
68288,eduroam,36:3f:1b:e2:65:ea,-52,2025-05-01 17:01:27,hall_6105_3_1
68289,6105_5G,58:86:94:a1:69:8e,-52,2025-05-01 17:01:27,hall_6105_3_1
68290,ncsa,90:9f:33:90:6f:a6,-52,2025-05-01 17:01:27,hall_6105_3_1
68291,,2e:3f:1b:e2:65:ea,-52,2025-05-01 17:01:27,hall_6105_3_1
68292,,12:3f:1b:e2:65:ea,-52,2025-05-01 17:01:27,hall_6105_3_1
68293,DGU-WIFI,26:3f:0b:e2:66:20,-55,2025-05-01 17:01:27,hall_6105_3_1
68294,eduroam,36:3f:0b:e2:66:20,-55,2025-05-01 17:01:27,hall_6105_3_1
68295,DGU-GUEST,2a:3f:0b:e2:66:20,-55,2025-05-01 17:01:27,hall_6105_3_1
68296,DGU-IoT,22:3f:0b:e2:66:20,-56,2025-05-01 17:01:27,hall_6105_3_1
68297,DGU-WIFI,26:3f:0b:e2:66:61,-59,2025-05-01 17:01:27,hall_6105_3_1
68298,DGU-IoT,22:3f:0b:e2:66:61,-59,2025-05-01 17:01:27,hall_6105_3_1
68299,DGU-GUEST,2a:3f:0b:e2:66:61,-59,2025-05-01 17:01:27,hall_6105_3_1
68300,CILab_2G,8a:36:6c:cd:f1:80,-59,2025-05-01 17:01:27,hall_6105_3_1
68301,,2c:3f:0b:e2:66:61,-59,2025-05-01 17:01:27,hall_6105_3_1
68302,eduroam,36:3f:0b:e2:66:61,-60,2025-05-01 17:01:27,hall_6105_3_1
68303,AIR_Lab,80:69:1a:1f:f0:4f,-61,2025-05-01 17:01:27,hall_6105_3_1
68304,_LinksysSetup87F-guest,86:69:1a:1f:f0:4f,-61,2025-05-01 17:01:27,hall_6105_3_1
68305,,2e:3f:1b:e2:66:61,-62,2025-05-01 17:01:27,hall_6105_3_1
68306,DGU-GUEST,2a:3f:1b:e2:66:61,-62,2025-05-01 17:01:27,hall_6105_3_1
68307,DGU-WIFI,26:3f:1b:e2:66:61,-62,2025-05-01 17:01:27,hall_6105_3_1
68308,DGU-IoT,22:3f:1b:e2:66:61,-62,2025-05-01 17:01:27,hall_6105_3_1
68309,eduroam,36:3f:1b:e2:66:61,-62,2025-05-01 17:01:27,hall_6105_3_1
68310,,12:3f:1b:e2:66:61,-62,2025-05-01 17:01:27,hall_6105_3_1
68311,AIR_Lab,80:69:1a:1f:f0:50,-65,2025-05-01 17:01:27,hall_6105_3_1
68312,DGU-IoT,22:3f:0b:e2:65:b0,-65,2025-05-01 17:01:27,hall_6105_3_1
68313,eduroam,36:3f:0b:e2:65:b0,-65,2025-05-01 17:01:27,hall_6105_3_1
68314,DGU-GUEST,2a:3f:0b:e2:65:b0,-65,2025-05-01 17:01:27,hall_6105_3_1
68315,DIRECT-F5 C56x Series,86:25:19:e0:d0:f5,-66,2025-05-01 17:01:27,hall_6105_3_1
68316,DGU-GUEST,2a:3f:1b:e2:66:20,-67,2025-05-01 17:01:27,hall_6105_3_1
68317,DGU-WIFI,26:3f:1b:e2:66:20,-67,2025-05-01 17:01:27,hall_6105_3_1
68318,DGU-IoT,22:3f:1b:e2:66:20,-67,2025-05-01 17:01:27,hall_6105_3_1
68319,eduroam,36:3f:1b:e2:66:20,-67,2025-05-01 17:01:27,hall_6105_3_1
68320,,12:3f:0b:e2:66:61,-70,2025-05-01 17:01:27,hall_6105_3_1
68321,DGU-IoT,22:3f:0b:e2:65:9a,-73,2025-05-01 17:01:27,hall_6105_3_1
68322,eduroam,36:3f:0b:e2:65:9a,-73,2025-05-01 17:01:27,hall_6105_3_1
68323,,12:3f:0b:e2:65:b0,-73,2025-05-01 17:01:27,hall_6105_3_1
68324,,2c:3f:0b:e2:65:9a,-73,2025-05-01 17:01:27,hall_6105_3_1
68325,DGU-WIFI,26:3f:0b:e2:65:9a,-73,2025-05-01 17:01:27,hall_6105_3_1
68326,6109,88:36:6c:ba:eb:c4,-74,2025-05-01 17:01:27,hall_6105_3_1
68327,DGU-GUEST,2a:3f:0b:e2:65:9a,-74,2025-05-01 17:01:27,hall_6105_3_1
68328,CBLAB,88:36:6c:42:04:34,-75,2025-05-01 17:01:27,hall_6105_3_1
68329,,12:3f:0b:e2:65:9a,-76,2025-05-01 17:01:27,hall_6105_3_1
68330,eduroam,36:3f:0b:59:2e:74,-77,2025-05-01 17:01:27,hall_6105_3_1
68331,DGU-WIFI,26:3f:0b:59:2e:74,-78,2025-05-01 17:01:27,hall_6105_3_1
68332,DGU-WIFI,26:3f:1b:e2:65:b0,-80,2025-05-01 17:01:27,hall_6105_3_1
68333,,12:3f:1b:e2:65:b0,-81,2025-05-01 17:01:27,hall_6105_3_1
68334,DGU-GUEST,2a:3f:1b:e2:65:b0,-81,2025-05-01 17:01:27,hall_6105_3_1
68335,DGU-IoT,22:3f:1b:e2:65:b0,-81,2025-05-01 17:01:27,hall_6105_3_1
68336,eduroam,36:3f:1b:e2:65:b0,-81,2025-05-01 17:01:27,hall_6105_3_1
68337,,2e:3f:1b:e2:65:b0,-81,2025-05-01 17:01:27,hall_6105_3_1
68338,,12:3f:0b:59:2e:74,-81,2025-05-01 17:01:27,hall_6105_3_1
68339,,2e:3f:1b:e2:66:62,-82,2025-05-01 17:01:27,hall_6105_3_1
68340,,12:3f:1b:e2:66:62,-83,2025-05-01 17:01:27,hall_6105_3_1
68341,eduroam,36:3f:1b:e2:66:62,-83,2025-05-01 17:01:27,hall_6105_3_1
