                                                                                                             
[Epoch 176] Train Acc: 86.11% | Val Acc: 57.34%
[Epoch 177] Train Acc: 87.00% | Val Acc: 55.29%
[Epoch 178] Train Acc: 87.05% | Val Acc: 54.61%
[Epoch 179] Train Acc: 87.22% | Val Acc: 55.29%
[Epoch 180] Train Acc: 86.83% | Val Acc: 56.66%
[Epoch 181] Train Acc: 87.05% | Val Acc: 56.66%
[Epoch 182] Train Acc: 87.05% | Val Acc: 57.00%
[Epoch 183] Train Acc: 87.69% | Val Acc: 57.34%
[Epoch 184] Train Acc: 87.73% | Val Acc: 55.97%
[Epoch 185] Train Acc: 88.37% | Val Acc: 57.68%
[Epoch 186] Train Acc: 87.18% | Val Acc: 57.00%
[Epoch 187] Train Acc: 87.35% | Val Acc: 56.66%
[Epoch 188] Train Acc: 87.73% | Val Acc: 56.66%
[Epoch 189] Train Acc: 88.07% | Val Acc: 56.66%
[Epoch 190] Train Acc: 87.43% | Val Acc: 57.00%
[Epoch 191] Train Acc: 87.86% | Val Acc: 56.31%
[Epoch 192] Train Acc: 87.81% | Val Acc: 56.31%
[Epoch 193] Train Acc: 86.92% | Val Acc: 56.31%
[Epoch 194] Train Acc: 86.88% | Val Acc: 57.34%
[Epoch 195] Train Acc: 88.79% | Val Acc: 58.70%
[Epoch 196] Train Acc: 88.45% | Val Acc: 55.63%
[Epoch 197] Train Acc: 89.35% | Val Acc: 57.34%
[Epoch 198] Train Acc: 87.56% | Val Acc: 56.66%
[Epoch 199] Train Acc: 88.37% | Val Acc: 55.97%
[Epoch 200] Train Acc: 87.81% | Val Acc: 57.00%
✅ 모델 저장 완료: ./finger_printing/models/finger_printing/fp_model_CNNTransformer_20250330_234702.pt
